scenario,gen,mean_pheno,var_pheno,mean_fit
both,105.0,-0.00033999999999999997,4.41844e-05,0.9999778511536797
both,106.0,-0.00041,4.60319e-05,0.999976901252423
both,107.0,-0.00046499999999999997,4.923377500000001e-05,0.9999752765405078
both,108.0,-0.00038500000000000003,4.6601775e-05,0.9999766263042866
both,109.0,-0.000515,4.6384775e-05,0.9999766761680591
both,110.0,-0.000625,4.4259375e-05,0.999977676143052
both,111.0,-0.00075,4.43375e-05,0.999977551168675
both,112.0,-0.0005700000000000001,5.10751e-05,0.9999743014224131
both,113.0,-0.000635,5.334677500000001e-05,0.9999731265117789
both,114.0,-0.0008250000000000001,5.716937500000001e-05,0.9999710767879981
both,115.0,-0.0011600000000000002,5.735440000000001e-05,0.9999706518885928
both,116.0,-0.001125,5.8884375e-05,0.99996992714669
both,117.0,-0.00131,5.9483899999999995e-05,0.9999694020848172
both,118.0,-0.001415,5.9147775000000015e-05,0.9999694270167242
both,119.0,-0.0015249999999999999,5.4824374999999995e-05,0.9999714265842795
both,120.0,-0.001395,5.4203975e-05,0.9999719265717723
both,121.0,-0.00155,5.49975e-05,0.9999713017598675
both,122.0,-0.001685,5.5610775e-05,0.9999707768629886
both,123.0,-0.0017100000000000001,5.5275900000000004e-05,0.9999709018298623
both,124.0,-0.001765,5.8534775e-05,0.9999691772104284
both,125.0,-0.00176,5.72024e-05,0.99996985181863
both,126.0,-0.0020199999999999997,5.8219599999999994e-05,0.9999688520460978
both,127.0,-0.00189,5.7327900000000004e-05,0.9999695518786179
both,128.0,-0.0017649999999999999,5.9634775e-05,0.9999686271791781
both,129.0,-0.0018650000000000001,6.127177500000001e-05,0.9999676272341979
both,130.0,-0.001775,6.189937500000002e-05,0.9999674771779603
both,131.0,-0.001695,6.5076975e-05,0.9999660273341922
both,132.0,-0.0017850000000000001,7.0163775e-05,0.9999633279490967
both,133.0,-0.0018700000000000001,7.20031e-05,0.9999622533882868
both,134.0,-0.00218,7.39476e-05,0.9999606537357081
both,135.0,-0.002265,7.451977500000002e-05,0.9999601782603222
both,136.0,-0.0022800000000000003,7.14016e-05,0.9999617028922141
both,137.0,-0.0025099999999999996,7.509990000000002e-05,0.9999593035221132
both,138.0,-0.0023,8.141000000000001e-05,0.9999566536708739
both,139.0,-0.0022649999999999997,7.641977500000002e-05,0.9999592279541406
both,140.0,-0.001965,7.2088775e-05,0.9999620278166399
both,141.0,-0.001745,7.590497500000002e-05,0.9999605280340755
both,142.0,-0.0018350000000000003,7.9382775e-05,0.9999586282090829
both,143.0,-0.0017549999999999998,8.0969975e-05,0.9999579787652162
both,144.0,-0.0018350000000000003,8.468277500000001e-05,0.9999559786426812
both,145.0,-0.002115,8.7276775e-05,0.9999541290864273
both,146.0,-0.0023550000000000003,9.140397500000003e-05,0.9999515295938332
both,147.0,-0.0024,8.604000000000002e-05,0.9999541037871598
both,148.0,-0.00231,8.65639e-05,0.9999540539533548
both,149.0,-0.00253,8.32991e-05,0.9999551536709027
both,150.0,-0.0027400000000000002,8.449239999999999e-05,0.9999540036921528
both,151.0,-0.00248,8.334959999999999e-05,0.9999552536458746
both,152.0,-0.00242,8.63436e-05,0.999953903844644
both,153.0,-0.002395,8.281397500000002e-05,0.9999557288963618
both,154.0,-0.0022350000000000004,8.255477500000002e-05,0.9999562286214475
both,155.0,-0.002175,8.5119375e-05,0.9999550788527326
both,156.0,-0.002245,8.4409975e-05,0.999955278780227
both,157.0,-0.0021950000000000003,8.923197500000002e-05,0.9999529795125349
both,158.0,-0.0019350000000000003,8.6305775e-05,0.9999549786077719
both,159.0,-0.00183,8.21511e-05,0.9999572536558666
both,160.0,-0.0019100000000000002,8.05519e-05,0.9999579033246618
both,161.0,-0.0020549999999999995,8.3326975e-05,0.9999562288164613
both,162.0,-0.0020700000000000002,8.241510000000002e-05,0.9999566536483607
both,163.0,-0.0020749999999999996,8.1844375e-05,0.9999569289263948
both,164.0,-0.001915,7.9682775e-05,0.9999583283965114
both,165.0,-0.0015549999999999997,8.3831975e-05,0.9999568786877396
both,166.0,-0.0013450000000000003,8.474097500000003e-05,0.9999567286015122
both,167.0,-0.001435,9.2990775e-05,0.9999524789477291
both,168.0,-0.001445,8.7161975e-05,0.9999553788151977
both,169.0,-0.0015350000000000001,9.5293775e-05,0.9999511794376603
both,170.0,-0.00148,9.47096e-05,0.9999515546007413
both,171.0,-0.00131,9.37839e-05,0.9999522546356059
both,172.0,-0.00107,8.835510000000002e-05,0.9999552538183377
both,173.0,-0.0007,9.421000000000002e-05,0.999952653920886
both,174.0,-0.0005449999999999999,8.8352975e-05,0.9999556792050223
both,175.0,-0.000565,9.653077499999998e-05,0.9999515797650312
both,176.0,-0.00045,9.649750000000002e-05,0.9999516543582949
both,177.0,-0.0005249999999999999,9.5574375e-05,0.9999520798424527
both,178.0,-0.000665,9.1307775e-05,0.9999541292887905
both,179.0,-0.0009550000000000001,9.213797499999998e-05,0.9999534793950327
both,180.0,-0.001365,9.5186775e-05,0.9999514796475036
both,181.0,-0.0012150000000000002,9.537377499999999e-05,0.9999515794576356
both,182.0,-0.00112,9.454560000000001e-05,0.9999521044669415
both,183.0,-0.00123,9.568710000000001e-05,0.9999514053541475
both,184.0,-0.0014550000000000001,9.833297499999999e-05,0.9999497798100268
both,185.0,-0.0014299999999999998,9.33551e-05,0.9999523044769739
both,186.0,-0.001615,0.00010264177500000002,0.9999473803799569
both,187.0,-0.001645,9.8043975e-05,0.9999496302861023
both,188.0,-0.001585,9.4837775e-05,0.9999513292089779
both,189.0,-0.0013399999999999998,9.730439999999999e-05,0.9999504547182219
both,190.0,-0.00143,0.00010055510000000001,0.9999487050094319
both,191.0,-0.0016050000000000003,0.00010537397499999999,0.9999460299713483
both,192.0,-0.0012999999999999997,0.00010401,0.9999471546283212
both,193.0,-0.0011,0.00010508999999999998,0.999946855048178
both,194.0,-0.0013250000000000002,0.00010259437500000002,0.9999478297763578
both,195.0,-0.0015049999999999998,0.00010038497499999999,0.9999486799799695
both,196.0,-0.0011799999999999998,9.710759999999999e-05,0.9999507544332714
both,197.0,-0.0012000000000000001,0.00010006000000000001,0.9999492549281765
both,198.0,-0.0014,9.804000000000002e-05,0.9999500045420137
both,199.0,-0.0013399999999999998,9.97044e-05,0.9999492547856883
both,200.0,-0.0012749999999999999,9.582437499999999e-05,0.9999512790377311
both,201.0,-0.001435,0.000104090775,0.9999469298138974
both,202.0,-0.000975,0.00010499937500000001,0.9999470301038094
both,203.0,-0.0013050000000000002,0.00011034697499999998,0.9999439809898742
both,204.0,-0.00134,0.0001125044,0.9999428560704682
both,205.0,-0.0008449999999999999,0.00010493597500000002,0.9999471803024674
both,206.0,-0.0007650000000000001,0.000107364775,0.9999460305186902
both,207.0,-0.00079,0.00010747590000000002,0.9999459553706151
both,208.0,-0.000595,0.00011359597500000002,0.9999430309086627
both,209.0,-0.00037999999999999997,0.00011495560000000001,0.9999424557280236
both,210.0,-0.00065,0.00011487750000000001,0.9999423563453674
both,211.0,-0.0005,0.00011725000000000002,0.9999412564029244
both,212.0,-0.000625,0.00010885937499999997,0.9999453800101111
both,213.0,-0.0011050000000000003,0.00011552897499999999,0.9999416312736008
both,214.0,-0.0013250000000000002,0.00011709437500000002,0.9999405815622086
both,215.0,-0.0013700000000000001,0.0001171231,0.9999405063317379
both,216.0,-0.00151,0.00011771989999999998,0.9999400068015195
both,217.0,-0.0019349999999999999,0.000122805775,0.999936733682561
both,218.0,-0.00204,0.00011473839999999999,0.9999405568627037
both,219.0,-0.00215,0.00010967750000000001,0.9999428561304783
both,220.0,-0.002225,0.000115699375,0.9999396817572538
both,221.0,-0.0022750000000000005,0.00011537437500000002,0.9999397317259127
both,222.0,-0.0021999999999999997,0.00011925999999999999,0.9999379568603768
both,223.0,-0.0017000000000000001,0.00012361,0.9999367575426945
both,224.0,-0.001685,0.00011661077500000002,0.9999402814573339
both,225.0,-0.00182,0.0001160876,0.9999403063592172
both,226.0,-0.0020800000000000003,0.0001203736,0.9999376573777405
both,227.0,-0.001875,0.00012273437500000004,0.9999368829366428
both,228.0,-0.0020499999999999997,0.0001329975,0.9999314085538203
both,229.0,-0.0023,0.00013161,0.9999315586549342
both,230.0,-0.0024500000000000004,0.0001343975,0.9999298089311491
both,231.0,-0.002565,0.00013607077500000004,0.9999286843192062
both,232.0,-0.00259,0.0001345919,0.9999293595947133
both,233.0,-0.0025099999999999996,0.00013289990000000003,0.9999304086912768
both,234.0,-0.0024300000000000003,0.00013809510000000003,0.9999280090361584
both,235.0,-0.0024050000000000005,0.000131165975,0.999931533370763
both,236.0,-0.002395,0.000131513975,0.9999313832095154
both,237.0,-0.0025600000000000006,0.00012734640000000002,0.9999330583322337
both,238.0,-0.0029100000000000003,0.00012513190000000001,0.9999332080663168
both,239.0,-0.00264,0.0001223304,0.9999353570004296
both,240.0,-0.0028599999999999997,0.0001396204,0.9999261095711545
both,241.0,-0.0028200000000000005,0.00014024760000000002,0.9999259107599239
both,242.0,-0.003035,0.000151838775,0.999919486408845
both,243.0,-0.002895,0.00015486897500000002,0.9999183862938563
both,244.0,-0.002835,0.00014171277500000002,0.9999251344903953
both,245.0,-0.002585,0.00014506777500000002,0.9999241347703812
both,246.0,-0.002375,0.000148809375,0.9999227845868475
both,247.0,-0.002505,0.000150174975,0.9999217845518594
both,248.0,-0.002895,0.000143468975,0.9999240844268661
both,249.0,-0.002935,0.00015093577499999998,0.9999202355277907
both,250.0,-0.002385,0.00014676177500000002,0.9999237845243134
both,251.0,-0.002735,0.000149669775,0.9999214353178363
both,252.0,-0.0029500000000000004,0.0001471975,0.9999220611943522
both,253.0,-0.003135,0.000142821775,0.9999236858835967
both,254.0,-0.0030650000000000004,0.000136655775,0.9999269844666705
both,255.0,-0.0031500000000000005,0.00015117750000000001,0.9999194616718543
both,256.0,-0.00294,0.00015015639999999998,0.9999206113356004
both,257.0,-0.00355,0.0001415975,0.9999229109780926
both,258.0,-0.003655,0.00014889097499999997,0.9999188865137846
both,259.0,-0.00384,0.0001464544,0.9999194110057311
both,260.0,-0.00329,0.00013597590000000002,0.999926610090844
both,261.0,-0.002715,0.000134278775,0.9999291834744333
both,262.0,-0.00329,0.0001430759,0.9999230611464986
both,263.0,-0.003505,0.000138964975,0.9999243850640276
both,264.0,-0.003745,0.000145524975,0.9999202364650215
both,265.0,-0.00389,0.00014746789999999998,0.9999187110532434
both,266.0,-0.00346,0.00015042839999999998,0.9999188110057958
both,267.0,-0.00367,0.0001593311,0.9999136129277507
both,268.0,-0.004005,0.00016070997500000002,0.9999116394014177
both,269.0,-0.00435,0.0001583775,0.9999113640858682
both,270.0,-0.0046300000000000004,0.0001590631,0.9999097648531494
both,271.0,-0.00449,0.0001585399,0.9999106649430729
both,272.0,-0.004475,0.00015472437500000004,0.9999126387617054
both,273.0,-0.00451,0.0001599599,0.9999098649106744
both,274.0,-0.00395,0.00015589749999999998,0.9999142638635992
both,275.0,-0.0037,0.00014371,0.9999213111831456
both,276.0,-0.0033599999999999997,0.0001478104,0.9999204617815098
both,277.0,-0.003475,0.00014557437500000003,0.9999211853015842
both,278.0,-0.0033399999999999997,0.0001589444,0.9999149629914368
both,279.0,-0.003245,0.000150719975,0.9999193865385756
both,280.0,-0.00307,0.0001557751,0.9999174116555154
both,281.0,-0.0032800000000000004,0.0001613416,0.9999139641402259
both,282.0,-0.0036849999999999995,0.000142870775,0.9999217846343527
both,283.0,-0.00294,0.0001415564,0.9999249100283933
both,284.0,-0.0029400000000000003,0.00015215639999999997,0.9999196127175445
both,285.0,-0.0030700000000000002,0.00015417509999999997,0.9999182124676614
both,286.0,-0.00302,0.00014517960000000002,0.9999228607845013
both,287.0,-0.0035549999999999996,0.00014271197500000002,0.9999223353553354
both,288.0,-0.003355,0.000149993975,0.9999193855266247
both,289.0,-0.0037649999999999997,0.00014107477499999998,0.9999223855038892
both,290.0,-0.0035549999999999996,0.00013431197500000003,0.9999265345304046
both,291.0,-0.003665,0.000143017775,0.9999217855489541
both,292.0,-0.003525,0.00015142437500000004,0.9999180882723315
both,293.0,-0.003945000000000001,0.00014688697500000002,0.9999187875507635
both,294.0,-0.004144999999999999,0.00014476897500000001,0.9999190367348585
both,295.0,-0.0034649999999999998,0.00013924377500000002,0.9999243852364645
both,296.0,-0.00331,0.0001400439,0.9999245099334395
both,297.0,-0.0035949999999999997,0.000140325975,0.9999233852764629
both,298.0,-0.003575,0.00013696937500000002,0.9999251346854428
both,299.0,-0.00378,0.00013311160000000004,0.9999263094686776
both,300.0,-0.0036349999999999998,0.000140036775,0.9999233851640659
both,301.0,-0.00396,0.0001404184,0.999921960109679
both,302.0,-0.004005000000000001,0.000148709975,0.9999176373921524
both,303.0,-0.00404,0.00014497839999999998,0.9999193612843605
both,304.0,-0.00391,0.00014641189999999997,0.9999191617316849
both,305.0,-0.0037749999999999997,0.00014569937499999997,0.9999200368896941
both,306.0,-0.003205,0.00015047797500000002,0.9999196372896237
both,307.0,-0.00344,0.0001547664,0.9999167124827752
both,308.0,-0.0038250000000000003,0.000150019375,0.9999176870460249
both,309.0,-0.0036799999999999997,0.00014445760000000003,0.9999210111981337
both,310.0,-0.00366,0.0001462044,0.9999202112781247
both,311.0,-0.00401,0.00014691989999999998,0.99991851127577
both,312.0,-0.0040149999999999995,0.00015062977500000002,0.9999166364726167
both,313.0,-0.0041600000000000005,0.00015189440000000002,0.9999154125678003
both,314.0,-0.00429,0.0001470959,0.9999172614568458
both,315.0,-0.0037550000000000005,0.000143649975,0.9999211362174019
both,316.0,-0.003695,0.000150696975,0.9999178364800054
both,317.0,-0.0037649999999999997,0.00016087477499999997,0.9999124885928349
both,318.0,-0.00357,0.0001669551,0.9999101629841517
both,319.0,-0.003505,0.000163564975,0.9999120887454239
both,320.0,-0.0037,0.00017210999999999998,0.999907114342445
both,321.0,-0.0040149999999999995,0.000167929775,0.999907989357906
both,322.0,-0.003555,0.000160311975,0.9999135383113144
both,323.0,-0.003375,0.000164459375,0.9999120888805514
both,324.0,-0.0028499999999999997,0.0001720775,0.9999099143546318
