scenario,gen,mean_pheno,var_pheno,mean_fit
both,1.0,-3.5000000000000004e-05,4.487749999999999e-07,0.9999997750056249
both,2.0,-7.000000000000001e-05,1.2951000000000003e-06,0.9999993500162497
both,3.0,-9.5e-05,1.8409750000000002e-06,0.9999990750231246
both,4.0,-9.999999999999999e-05,2.3899999999999996e-06,0.9999988000299994
both,5.0,-5e-05,3.0975000000000004e-06,0.9999984500387493
both,6.0,2.9999999999999997e-05,3.7990999999999998e-06,0.9999981000549986
both,7.0,3.5000000000000004e-05,3.848775e-06,0.9999980750481242
both,8.0,0.000115,4.3367750000000005e-06,0.9999978250618735
both,9.0,3.5000000000000004e-05,4.748774999999999e-06,0.9999976250818721
both,10.0,2.9999999999999997e-05,4.499099999999999e-06,0.999997750056249
both,11.0,-3.0000000000000004e-05,4.5991e-06,0.9999977000574991
both,12.0,-0.00012000000000000002,4.685600000000001e-06,0.9999976500587491
both,13.0,-5.500000000000001e-05,6.1469750000000006e-06,0.9999969250843731
both,14.0,-6.999999999999998e-05,5.9950999999999996e-06,0.9999970000974969
both,15.0,-6.999999999999998e-05,6.595100000000001e-06,0.9999967001049967
both,16.0,-3.9999999999999996e-05,6.298400000000001e-06,0.9999968501012467
both,17.0,-8.5e-05,6.3427750000000004e-06,0.9999968250868729
both,18.0,-3.5000000000000004e-05,7.348775e-06,0.9999963250993729
both,19.0,-5e-05,7.497500000000001e-06,0.999996250108747
both,20.0,-3.9999999999999996e-05,8.9984e-06,0.9999955001349962
both,21.0,9.5e-05,9.140975e-06,0.9999954251218724
both,22.0,0.000135,9.931775e-06,0.9999950251543704
both,23.0,0.000195,1.0511975e-05,0.9999947251543709
both,24.0,0.00023,9.947099999999998e-06,0.9999950001474961
both,25.0,0.000155,1.0725974999999999e-05,0.9999946252018634
both,26.0,0.00016499999999999997,1.1322774999999998e-05,0.9999943251793695
both,27.0,0.000215,1.3203774999999999e-05,0.9999933752256173
both,28.0,9.499999999999999e-05,1.3040974999999998e-05,0.9999934752381161
both,29.0,6.500000000000001e-05,1.3745775000000001e-05,0.9999931252693602
both,30.0,0.00010999999999999999,1.4887900000000002e-05,0.9999925502687399
both,31.0,0.000195,1.3211975000000002e-05,0.9999933752256173
both,32.0,0.000265,1.5779775e-05,0.999992075280615
both,33.0,0.000405,1.5285974999999997e-05,0.9999922752681119
both,34.0,0.00030000000000000003,1.4910000000000003e-05,0.9999925002249939
both,35.0,0.00033499999999999996,1.6237775000000004e-05,0.9999918252868647
both,36.0,0.00034,1.68844e-05,0.9999915002649921
both,37.0,0.0004,1.6440000000000002e-05,0.9999917002824903
both,38.0,0.000325,1.6044375000000003e-05,0.9999919252543673
both,39.0,0.00023999999999999998,1.77424e-05,0.9999911002974899
both,40.0,0.000515,1.8984775000000003e-05,0.9999903753456123
both,41.0,0.0005800000000000001,1.9263600000000003e-05,0.9999902003274891
both,42.0,0.000515,2.1084775e-05,0.9999893253793611
both,43.0,0.0005250000000000001,2.1874374999999997e-05,0.9999889253968604
both,44.0,0.000425,2.3669375000000006e-05,0.999988075455607
both,45.0,0.00035999999999999997,2.34704e-05,0.9999882004299838
both,46.0,0.000535,2.4263775000000008e-05,0.9999877254643568
both,47.0,0.00045999999999999996,2.53884e-05,0.9999872005074754
both,48.0,0.000625,2.5759375e-05,0.9999869255218533
both,49.0,0.000495,2.7104975000000004e-05,0.9999863255968443
both,50.0,0.00035999999999999997,2.7170400000000003e-05,0.9999863505737249
both,51.0,0.00030500000000000004,3.1956975e-05,0.9999839757605846
both,52.0,0.00015000000000000001,3.12775e-05,0.9999843507137129
both,53.0,0.00023000000000000003,3.3347100000000005e-05,0.9999833008224481
both,54.0,0.00021499999999999997,3.180377500000001e-05,0.9999840756680959
both,55.0,0.00037,3.64631e-05,0.9999817008474524
both,56.0,0.00044500000000000003,3.8451974999999995e-05,0.9999806758955752
both,57.0,0.000225,3.819937500000001e-05,0.9999808758680808
both,58.0,9.499999999999999e-05,3.7940975e-05,0.9999810258268339
both,59.0,6.000000000000004e-05,3.829640000000001e-05,0.9999808509511952
both,60.0,-2.9999999999999994e-05,3.6499100000000004e-05,0.9999817508162087
both,61.0,0.00013000000000000002,3.628310000000001e-05,0.9999818508137125
both,62.0,0.000225,3.649937500000002e-05,0.9999817257868399
both,63.0,0.00017500000000000003,3.931937500000001e-05,0.9999803260018132
both,64.0,0.00038500000000000003,3.9401775e-05,0.9999802260268075
both,65.0,0.00028000000000000003,4.20216e-05,0.999978951223657
both,66.0,0.000125,4.0534374999999994e-05,0.9999797261667853
both,67.0,0.00023999999999999998,4.25424e-05,0.9999787015223375
both,68.0,0.00013500000000000003,4.063177500000001e-05,0.9999796762055284
both,69.0,9.5e-05,4.3540974999999994e-05,0.999978226534201
both,70.0,-0.00011000000000000004,4.35879e-05,0.9999782013773729
both,71.0,-4e-05,4.1798399999999996e-05,0.9999791012648807
both,72.0,0.00021500000000000002,4.1803775e-05,0.9999790761680252
both,73.0,0.000255,4.2584975e-05,0.9999786759830749
both,74.0,0.00033999999999999997,4.1384399999999996e-05,0.9999792510961782
both,75.0,0.00038,4.455560000000001e-05,0.9999776512561713
both,76.0,0.00011999999999999999,4.34856e-05,0.999978251173681
both,77.0,0.000455,4.5542975e-05,0.9999771262617968
both,78.0,0.0005650000000000001,4.6730775e-05,0.9999764764430029
both,79.0,0.00044,4.4506400000000005e-05,0.9999776511586832
both,80.0,0.00047999999999999996,4.3669600000000006e-05,0.9999780510886922
both,81.0,0.00034500000000000004,4.473097500000001e-05,0.9999775763030313
both,82.0,0.000315,4.295077500000001e-05,0.9999784760405706
both,83.0,0.00029499999999999996,4.326297500000001e-05,0.9999783262242904
both,84.0,0.00026999999999999995,4.21271e-05,0.9999789011949131
both,85.0,0.00014000000000000001,4.18804e-05,0.9999790510561896
both,86.0,3.9999999999999996e-05,4.58984e-05,0.9999770512261711
both,87.0,0.00015000000000000001,4.76775e-05,0.9999761514136307
both,88.0,0.00012499999999999998,5.0334375e-05,0.9999748265442657
both,89.0,0.00039,5.04479e-05,0.9999747015548863
both,90.0,0.00043000000000000004,5.2515099999999995e-05,0.9999736516261172
both,91.0,0.00044500000000000003,5.425197499999999e-05,0.9999727769104212
both,92.0,0.00023999999999999998,5.33424e-05,0.9999733017848321
both,93.0,0.00027,5.66271e-05,0.9999716519010788
both,94.0,0.00028000000000000003,5.7521599999999995e-05,0.9999712019498442
both,95.0,0.00043500000000000006,5.5060775000000005e-05,0.9999723768304661
both,96.0,0.00065,5.397750000000001e-05,0.9999728017223719
both,97.0,0.0005750000000000001,5.5119375e-05,0.9999722766830159
both,98.0,0.00053,5.6919100000000015e-05,0.9999714019223575
both,99.0,0.0007450000000000001,5.7294975000000004e-05,0.9999710772003925
both,100.0,0.000855,5.211897500000001e-05,0.999973576665489
both,101.0,0.00084,4.99944e-05,0.9999746517285095
both,102.0,0.0005349999999999999,5.2163774999999995e-05,0.9999737770204028
both,103.0,0.00059,5.55519e-05,0.9999720520560615
both,104.0,0.000465,5.4333775e-05,0.9999727268742044
both,105.0,0.00032499999999999993,5.8444375000000004e-05,0.9999707270441934
both,106.0,0.00035500000000000006,6.252397499999999e-05,0.9999686775978258
both,107.0,0.000265,6.0879775e-05,0.9999695272466486
both,108.0,0.000475,5.8924375e-05,0.9999704272616496
both,109.0,0.00075,6.32375e-05,0.9999681026497163
both,110.0,0.0008900000000000001,6.41079e-05,0.9999675526559816
both,111.0,0.00081,6.304389999999998e-05,0.999968152760938
both,112.0,0.0007749999999999999,6.4149375e-05,0.9999676277215597
both,113.0,0.00031,6.46039e-05,0.9999676528708885
both,114.0,0.000375,6.1609375e-05,0.9999691270992066
both,115.0,0.000345,6.2130975e-05,0.9999688773079172
both,116.0,0.00013500000000000003,6.723177500000003e-05,0.9999663777977343
both,117.0,-0.0003,6.281e-05,0.9999685522560394
both,118.0,-0.000185,5.8215775e-05,0.9999708769129693
both,119.0,-0.00039000000000000005,5.56479e-05,0.9999721017773608
both,120.0,-9.999999999999998e-05,6.209000000000001e-05,0.9999689523885166
both,121.0,0.00020500000000000002,5.9207975000000005e-05,0.9999703771953941
both,122.0,0.0003249999999999999,5.9844375e-05,0.9999700271366794
both,123.0,0.000295,6.2962975e-05,0.9999684770629682
both,124.0,3.9999999999999996e-05,5.799839999999999e-05,0.9999710018573599
both,125.0,4.500000000000002e-05,6.424797500000002e-05,0.9999678773853861
both,126.0,0.00040500000000000003,6.558597500000001e-05,0.9999671273891446
both,127.0,0.00033500000000000007,6.6237775e-05,0.9999668273216658
both,128.0,0.0004450000000000001,6.455197499999999e-05,0.9999676269267533
both,129.0,0.0002949999999999999,6.536297500000002e-05,0.9999672773629302
both,130.0,0.00037999999999999997,6.94556e-05,0.9999652025647806
both,131.0,0.00043,6.80151e-05,0.9999659026222334
both,132.0,0.0006,6.694000000000002e-05,0.999966352610976
both,133.0,0.0003550000000000001,6.5223975e-05,0.9999673270692272
both,134.0,-0.00019,6.326389999999999e-05,0.9999683520510981
both,135.0,-0.00017999999999999998,6.826759999999999e-05,0.9999658525035046
both,136.0,-0.00022999999999999995,6.60471e-05,0.9999669521685793
both,137.0,-0.00021000000000000006,6.16559e-05,0.9999691519035941
both,138.0,-0.00013000000000000004,5.95831e-05,0.999970201764884
both,139.0,-8.500000000000002e-05,5.9142775e-05,0.9999704268492364
both,140.0,3.5000000000000024e-05,5.8048775e-05,0.9999709767979899
both,141.0,-1.4999999999999958e-05,5.664977499999999e-05,0.9999716766829871
both,142.0,0.00017500000000000005,5.781937500000001e-05,0.9999710769229643
both,143.0,0.00051,5.88399e-05,0.9999704521935191
both,144.0,0.0005149999999999999,6.0984775e-05,0.9999693770029754
both,145.0,0.00031500000000000007,6.6850775e-05,0.9999665276890943
both,146.0,0.00015,6.34775e-05,0.99996825233103
both,147.0,0.000235,6.5294775e-05,0.999967327211689
both,148.0,-1.0000000000000016e-05,6.70999e-05,0.9999664522260716
both,149.0,0.000185,6.821577499999999e-05,0.9999658772179635
both,150.0,0.00031500000000000007,6.665077500000001e-05,0.9999666272816993
both,151.0,0.0006450000000000002,6.5833975e-05,0.9999668774928637
both,152.0,0.000825,7.1869375e-05,0.9999637275116587
both,153.0,0.00098,7.153960000000001e-05,0.9999637526685019
both,154.0,0.001105,7.1028975e-05,0.9999638776503968
both,155.0,0.0007700000000000001,7.46071e-05,0.9999624027922476
both,156.0,0.0010799999999999998,6.94336e-05,0.9999647023973142
