scenario,gen,mean_pheno,var_pheno,mean_fit
both,60.0,-0.0007250000000000001,2.8024375000000004e-05,0.9999857257168278
both,61.0,-0.00079,2.81759e-05,0.9999856006599652
both,62.0,-0.0009299999999999999,2.88351e-05,0.9999851507012126
both,63.0,-0.00113,2.9423100000000003e-05,0.99998465066872
both,64.0,-0.00113,3.0023100000000004e-05,0.9999843506387228
both,65.0,-0.001295,3.1472975e-05,0.9999834256768463
both,66.0,-0.0011149999999999999,3.310677500000001e-05,0.9999828257968336
both,67.0,-0.00138,3.62956e-05,0.9999809011074208
both,68.0,-0.0011600000000000002,3.345440000000001e-05,0.9999826008774446
both,69.0,-0.00098,3.12396e-05,0.9999839007474609
both,70.0,-0.00073,3.136710000000001e-05,0.9999840507362153
both,71.0,-0.0006000000000000001,3.164e-05,0.9999840007524565
both,72.0,-0.00064,3.3290399999999996e-05,0.9999831508336975
both,73.0,-0.00063,3.42031e-05,0.9999827008149571
both,74.0,-0.000815,3.9785775e-05,0.9999797762180198
both,75.0,-0.00073,4.196710000000001e-05,0.9999787512136731
both,76.0,-0.000615,3.9771775e-05,0.9999799261242961
both,77.0,-0.0006400000000000002,3.86904e-05,0.9999804509387007
both,78.0,-0.00095,3.7997499999999997e-05,0.9999805509661908
both,79.0,-0.00093,3.89351e-05,0.9999801011424192
both,80.0,-0.0011,3.739e-05,0.9999807009174558
both,81.0,-0.0011200000000000001,3.72456e-05,0.999980751006187
both,82.0,-0.0008300000000000001,3.621110000000001e-05,0.9999815509411949
both,83.0,-0.000885,3.606677500000001e-05,0.9999815760005574
both,84.0,-0.00087,3.77431e-05,0.9999807511486564
both,85.0,-0.000655,3.8320975000000006e-05,0.9999806259793181
both,86.0,-0.00046499999999999997,3.7833775e-05,0.9999809760155572
both,87.0,-0.0005449999999999999,3.9052975000000005e-05,0.9999803260917981
both,88.0,-0.000635,4.1646775e-05,0.9999789761405462
both,89.0,-0.00084,3.92944e-05,0.9999800009649492
both,90.0,-0.00075,3.96375e-05,0.9999799010199373
both,91.0,-0.000775,4.034937500000001e-05,0.9999795259843197
both,92.0,-0.0007949999999999999,4.251797500000001e-05,0.9999784261093073
both,93.0,-0.000835,4.025277500000001e-05,0.9999795260593022
both,94.0,-0.0006850000000000001,4.4380775e-05,0.9999775762280414
both,95.0,-0.00051,4.39399e-05,0.9999779011374347
both,96.0,-0.000805,4.5101975e-05,0.9999771262692887
both,97.0,-0.00072,4.488160000000001e-05,0.9999773013698786
both,98.0,-0.00076,4.97224e-05,0.9999748514311539
both,99.0,-0.0005650000000000001,5.043077500000001e-05,0.9999746263917864
both,100.0,-0.0005250000000000001,4.9374375e-05,0.9999751763030467
both,101.0,-0.00035,4.97775e-05,0.9999750514186472
both,102.0,-0.00026000000000000003,4.90324e-05,0.9999754513786573
both,103.0,-0.000275,4.7774375e-05,0.9999760764829889
both,104.0,-0.00028,4.9421599999999995e-05,0.9999752516160929
both,105.0,-0.000185,5.0215775e-05,0.999974876497997
both,106.0,-0.000145,5.2628975000000005e-05,0.999973676745471
both,107.0,0.000115,4.9836775e-05,0.9999750764855203
both,108.0,0.00021500000000000002,5.190377500000001e-05,0.9999740267667073
both,109.0,0.00021500000000000002,5.350377500000001e-05,0.9999732268991902
both,110.0,0.00013000000000000004,5.1583100000000004e-05,0.9999742017173175
both,111.0,5.4999999999999995e-05,5.494697499999999e-05,0.9999725269166786
both,112.0,0.00036500000000000004,5.6716775000000004e-05,0.9999715770154145
both,113.0,0.00038,5.655560000000001e-05,0.9999716520135432
both,114.0,0.00027,5.2327099999999996e-05,0.9999738016748442
both,115.0,0.000345,5.2730975e-05,0.9999735764480372
both,116.0,0.00021500000000000002,5.620377500000001e-05,0.9999718767305089
both,117.0,6.500000000000001e-05,5.184577500000001e-05,0.9999740765630117
both,118.0,9.99999999999998e-06,5.49999e-05,0.999972501602386
both,119.0,-0.000225,5.579937500000001e-05,0.9999720766280135
both,120.0,-0.00023,5.394710000000001e-05,0.9999730015149
both,121.0,-0.00023,5.944710000000001e-05,0.9999702520935577
both,122.0,-0.00026,5.4432400000000004e-05,0.9999727517835907
both,123.0,-0.00021999999999999998,5.3851600000000005e-05,0.9999730517311095
both,124.0,-0.000245,5.618997499999999e-05,0.9999718768804553
both,125.0,-0.000285,5.326877500000001e-05,0.9999733266042445
both,126.0,-0.00038,5.785560000000001e-05,0.9999710018723399
both,127.0,-0.0003800000000000001,5.9955600000000006e-05,0.9999699524159863
both,128.0,-0.00034500000000000004,5.9530975e-05,0.9999701769529595
both,129.0,-2.0000000000000005e-05,6.03996e-05,0.999969802224805
both,130.0,1.4999999999999985e-05,5.9249775e-05,0.9999703771279221
both,131.0,-3.5e-05,5.5048775e-05,0.9999724767604905
both,132.0,-0.00047000000000000004,5.6179100000000006e-05,0.9999718018148358
both,133.0,-0.00047999999999999996,6.12696e-05,0.9999692521260679
both,134.0,-0.000455,6.4942975e-05,0.9999674272392015
both,135.0,-0.0006599999999999999,6.42644e-05,0.9999676524285042
both,136.0,-0.000555,6.344197499999998e-05,0.9999681272891774
both,137.0,-0.0002999999999999999,6.641e-05,0.9999667526084793
both,138.0,-0.000695,6.446697500000001e-05,0.9999675271392172
both,139.0,-0.0008749999999999999,7.1784375e-05,0.9999637278116114
both,140.0,-0.0005700000000000001,6.927510000000001e-05,0.9999652025272725
both,141.0,-0.00073,7.47671e-05,0.9999623536030102
both,142.0,-0.00064,7.22904e-05,0.9999636529559743
both,143.0,-0.00041999999999999996,6.93236e-05,0.9999652524960437
both,144.0,-0.0006900000000000001,7.142389999999999e-05,0.999964052660987
both,145.0,-0.000655,7.7820975e-05,0.9999608780403432
both,146.0,-0.0004700000000000001,7.71791e-05,0.9999613028572665
both,147.0,-0.00024000000000000003,7.45424e-05,0.9999627029946928
both,148.0,-0.000655,7.2620975e-05,0.9999634776753842
both,149.0,-0.000675,7.5394375e-05,0.999962078062813
both,150.0,-0.00028,7.782159999999999e-05,0.999961052811032
both,151.0,-6.000000000000001e-05,7.74964e-05,0.9999612531884252
both,152.0,-0.00020999999999999995,7.795589999999999e-05,0.9999610033521282
both,153.0,-8.999999999999999e-05,8.42919e-05,0.9999578544353621
both,154.0,9.5e-05,8.1340975e-05,0.9999593284315145
both,155.0,0.00035,7.99775e-05,0.9999599534907934
both,156.0,0.00033,8.679110000000001e-05,0.9999565540406934
both,157.0,2.9999999999999997e-05,8.859910000000002e-05,0.9999557039720967
both,158.0,0.00011000000000000002,8.39879e-05,0.9999580032622232
both,159.0,-5.999999999999997e-05,8.73964e-05,0.9999563036796463
both,160.0,0.00015,9.10775e-05,0.99995445475307
both,161.0,0.00013000000000000004,9.548309999999999e-05,0.9999522555653598
both,162.0,-0.00011000000000000003,9.24879e-05,0.9999537549955846
both,163.0,-0.0005499999999999999,9.24975e-05,0.9999536052242033
both,164.0,-0.00028,9.482160000000001e-05,0.9999525554378774
both,165.0,-0.00013000000000000004,9.81831e-05,0.999950905689109
both,166.0,0.00020500000000000005,0.000114407975,0.9999427827892428
both,167.0,-0.00015999999999999999,0.0001131744,0.9999434074887092
both,168.0,-0.00011499999999999998,0.00010673677500000002,0.9999466323103613
both,169.0,0.00021499999999999997,0.000107503775,0.9999462322305148
both,170.0,-7.500000000000005e-05,0.00010514437500000001,0.9999474319604229
both,171.0,-0.00029000000000000006,0.0001081159,0.9999459072684423
both,172.0,-0.0005800000000000001,9.80636e-05,0.9999508067554674
both,173.0,-0.0008600000000000001,0.0001055604,0.9999468569974007
both,174.0,-0.00067,0.00010795109999999999,0.9999458077805625
both,175.0,-0.000715,0.00011293877500000002,0.9999432833386077
both,176.0,-0.000565,0.00011853077499999998,0.9999405835190244
both,177.0,-0.0005549999999999999,0.000111341975,0.9999441822368988
both,178.0,-0.00076,0.00011832240000000002,0.9999405573725261
both,179.0,-0.000625,0.00011545937499999999,0.999942082469132
both,180.0,-0.0003850000000000001,0.000125801775,0.9999370344697213
both,181.0,-0.00062,0.0001200156,0.9999398080508497
both,182.0,-0.00051,0.00012503989999999997,0.9999373577601267
both,183.0,-0.0005200000000000001,0.00012182959999999999,0.999938957067843
both,184.0,-0.00065,0.0001210775,0.9999392575626548
both,185.0,-0.001045,0.000123757975,0.9999375824621197
both,186.0,-0.0011,0.00013129000000000003,0.9999337588847577
both,187.0,-0.0012999999999999997,0.00013581000000000002,0.999931259981953
both,188.0,-0.001515,0.00013585477500000002,0.9999309340454752
both,189.0,-0.001675,0.000126644375,0.9999352839439828
both,190.0,-0.001795,0.00013462797500000002,0.9999310846489423
both,191.0,-0.00181,0.0001345239,0.9999311100531
both,192.0,-0.0020499999999999997,0.00013369749999999996,0.9999310602866356
both,193.0,-0.0026599999999999996,0.0001343244,0.999929309430876
both,194.0,-0.0027649999999999997,0.00013840477500000003,0.999926985740987
both,195.0,-0.0030099999999999997,0.00012393990000000003,0.9999335083886958
both,196.0,-0.0029100000000000003,0.00013203190000000002,0.9999297601093813
both,197.0,-0.00338,0.00012857559999999998,0.9999300091436049
both,198.0,-0.0036500000000000005,0.00012177749999999999,0.9999324589173096
both,199.0,-0.003085,0.00011543277500000001,0.9999375319384921
both,200.0,-0.0031900000000000006,0.0001156239,0.9999371078037348
both,201.0,-0.0031850000000000003,0.00011490577500000002,0.999937482929315
both,202.0,-0.00329,0.0001173759,0.9999359077514359
both,203.0,-0.003515,0.000119694775,0.9999339835567947
both,204.0,-0.00368,0.00011645760000000003,0.9999350079986995
both,205.0,-0.003675,0.000124644375,0.9999309352520387
both,206.0,-0.0037099999999999998,0.0001202359,0.9999330081838185
both,207.0,-0.0035600000000000002,0.00011472639999999999,0.9999363074789843
both,208.0,-0.0036949999999999995,0.000110496975,0.9999379319884912
both,209.0,-0.00339,0.0001174079,0.9999355576702347
both,210.0,-0.0035250000000000004,0.00011642437500000003,0.9999355831193509
both,211.0,-0.003315,0.00011196077500000001,0.9999385321833765
both,212.0,-0.0035600000000000007,0.0001233264,0.9999320093858639
both,213.0,-0.003815,0.000124795775,0.9999303342703788
both,214.0,-0.003909999999999999,0.00011951190000000001,0.9999326091683961
both,215.0,-0.0040999999999999995,0.00012508999999999998,0.9999290596995739
both,216.0,-0.004085,0.000131762775,0.9999257856735508
both,217.0,-0.00414,0.0001299604,0.9999264612189418
both,218.0,-0.0043349999999999994,0.000134457775,0.9999233864008893
both,219.0,-0.004199999999999999,0.00013056,0.9999259099734674
both,220.0,-0.0036649999999999994,0.000137917775,0.9999243365195492
both,221.0,-0.003475,0.000125274375,0.9999313336905229
both,222.0,-0.0034100000000000003,0.00012397190000000002,0.9999322083388145
both,223.0,-0.0032,0.00013045999999999997,0.9999296589573448
both,224.0,-0.00279,0.00012141590000000001,0.999935408348561
both,225.0,-0.00239,0.0001262879,0.9999340087583979
both,226.0,-0.002635,0.000121006775,0.9999360326882336
both,227.0,-0.0029749999999999998,0.00012189937500000001,0.9999346326032992
both,228.0,-0.002935,0.00013213577500000001,0.9999296341978298
both,229.0,-0.002665,0.00012234777499999997,0.9999352831192727
both,230.0,-0.0029000000000000002,0.00013878999999999996,0.9999264116998107
both,231.0,-0.00277,0.00013912710000000002,0.9999266106680036
both,232.0,-0.00294,0.0001285564,0.9999314090859724
both,233.0,-0.0022800000000000003,0.0001312016,0.9999318088360338
both,234.0,-0.0016749999999999998,0.000131144375,0.9999330331905956
both,235.0,-0.0016899999999999999,0.00013794389999999997,0.999929608845958
both,236.0,-0.001715,0.000139508775,0.9999287834995068
both,237.0,-0.0016149999999999997,0.00014534177499999997,0.9999260347902039
both,238.0,-0.0018449999999999999,0.000144545975,0.9999260349703089
both,239.0,-0.0018650000000000001,0.000147571775,0.9999244867700172
both,240.0,-0.0020099999999999996,0.00014605989999999996,0.9999249596822808
both,241.0,-0.00229,0.00014965589999999998,0.999922560364653
both,242.0,-0.0028299999999999996,0.00014989110000000004,0.9999210613542545
both,243.0,-0.002545,0.00015497297499999997,0.9999192869685624
both,244.0,-0.0029300000000000003,0.00015371510000000002,0.9999188611170214
both,245.0,-0.002835,0.00016131277499999998,0.9999153378095988
both,246.0,-0.0029749999999999998,0.00015879937500000001,0.9999161870686005
both,247.0,-0.0028699999999999997,0.0001699631,0.9999109139924864
both,248.0,-0.0030150000000000003,0.000163159775,0.9999138873435439
both,249.0,-0.00269,0.0001609639,0.9999159111983371
both,250.0,-0.0026399999999999996,0.0001646304,0.9999142130625359
both,251.0,-0.0028549999999999995,0.000169398975,0.9999112392839918
both,252.0,-0.0027199999999999998,0.0001746016,0.9999090141073752
both,253.0,-0.0031500000000000005,0.0001698775,0.9999101133826549
both,254.0,-0.003085,0.00016913277499999997,0.9999106884806396
both,255.0,-0.003345,0.000175860975,0.9999064898302716
both,256.0,-0.0030150000000000003,0.000174159775,0.9999083892580336
both,257.0,-0.003075,0.00018049437499999998,0.9999050412074516
both,258.0,-0.0029100000000000003,0.00017493190000000003,0.9999083147021768
both,259.0,-0.003045,0.000174277975,0.9999082393442504
both,260.0,-0.002675,0.000167194375,0.9999128372199935
both,261.0,-0.0024449999999999997,0.000163171975,0.9999154362926901
both,262.0,-0.002755,0.000158759975,0.9999168353354362
both,263.0,-0.00248,0.00016224959999999999,0.9999158115680066
both,264.0,-0.00251,0.0001628999,0.9999154114958432
both,265.0,-0.002595,0.00017161597499999994,0.9999108385967935
both,266.0,-0.002815,0.000171925775,0.9999100882332587
both,267.0,-0.003135,0.000164721775,0.9999127375896179
both,268.0,-0.00287,0.0001780631,0.9999068649407932
both,269.0,-0.002665,0.00018754777499999998,0.9999026907576144
both,270.0,-0.002535,0.00018322377499999998,0.9999051904025237
both,271.0,-0.00235,0.0001941775,0.9999001673352186
both,272.0,-0.0023550000000000003,0.000195603975,0.9998994434102304
both,273.0,-0.00224,0.00019288240000000002,0.9999010663231763
both,274.0,-0.0022400000000000002,0.00019228240000000003,0.9999013671176223
both,275.0,-0.002025,0.00019284937500000003,0.9999015429680636
both,276.0,-0.001785,0.00018816377499999997,0.9999043416010401
both,277.0,-0.002165,0.000198862775,0.9998982423757723
both,278.0,-0.002655,0.00018920097500000003,0.9999018902753546
both,279.0,-0.002605,0.000190463975,0.9999013914722723
both,280.0,-0.0026349999999999998,0.00019770677500000001,0.9998976940685537
both,281.0,-0.0028099999999999996,0.00019020389999999996,0.999900966767892
both,282.0,-0.0028,0.00019356,0.999899317581292
both,283.0,-0.0026,0.00018474000000000002,0.9999042653059881
both,284.0,-0.00294,0.0001880564,0.9999016658131878
both,285.0,-0.00262,0.00019173559999999997,0.9999007183168515
both,286.0,-0.0026,0.00019494,0.9998991678472728
both,287.0,-0.00268,0.00020901760000000002,0.9998919207427985
both,288.0,-0.00231,0.00019286389999999997,0.9999009171741157
both,289.0,-0.0027800000000000004,0.00019607160000000002,0.9998981178661579
both,290.0,-0.0031,0.00018429,0.9999030644588831
both,291.0,-0.00256,0.00018674639999999998,0.9999033658233115
both,292.0,-0.0028599999999999997,0.00018422039999999997,0.9999038144552146
both,293.0,-0.0028250000000000003,0.000184969375,0.9999035400167658
both,294.0,-0.0030499999999999998,0.00018299749999999996,0.9999038657283561
both,295.0,-0.0032199999999999998,0.0001938316,0.9998979169867376
both,296.0,-0.003055,0.00019611697500000004,0.9998972918600166
both,297.0,-0.00249,0.0001977999,0.9998980169618219
both,298.0,-0.0024699999999999995,0.0002001991,0.9998968677924573
both,299.0,-0.0026300000000000004,0.00019498309999999998,0.9998990667630867
both,300.0,-0.0024699999999999995,0.00019519910000000002,0.9998993657960491
both,301.0,-0.0025800000000000003,0.0001979436,0.9998977157847542
both,302.0,-0.00274,0.00020559240000000002,0.9998934686048164
both,303.0,-0.0026950000000000003,0.00019918697500000002,0.9998967916326188
both,304.0,-0.0024749999999999998,0.000206524375,0.9998936925949012
both,305.0,-0.002285,0.000205428775,0.9998946932296331
both,306.0,-0.002745,0.00019911497499999997,0.999896692212477
both,307.0,-0.00302,0.00020567960000000002,0.9998926190233083
both,308.0,-0.0027,0.00020951000000000002,0.9998916205628178
both,309.0,-0.0028499999999999997,0.00020447749999999998,0.9998937196479507
both,310.0,-0.002765,0.00020850477500000003,0.9998919434108764
both,311.0,-0.0026799999999999997,0.00019641760000000001,0.9998982164920706
both,312.0,-0.003045,0.00020127797499999998,0.9998947446073723
both,313.0,-0.00248,0.0001915496,0.9999011662905477
both,314.0,-0.0025499999999999997,0.00019209749999999997,0.999900715739573
both,315.0,-0.003235,0.00019888477500000002,0.9998953462253289
both,316.0,-0.00276,0.0002000824,0.9998961687095073
both,317.0,-0.00233,0.0002021711,0.9998962169842367
both,318.0,-0.002045,0.00020916797499999996,0.99989334314331
both,319.0,-0.001785,0.000219863775,0.9998884976647796
both,320.0,-0.00203,0.00020987909999999998,0.9998930190208639
both,321.0,-0.0018700000000000001,0.00022020309999999999,0.9998881717057025
both,322.0,-0.00162,0.00021197559999999998,0.9998927211348972
both,323.0,-0.001535,0.00020619377500000002,0.9998957431805293
both,324.0,-0.00207,0.00020021510000000004,0.9998977679424544
both,325.0,-0.00214,0.0002067204,0.999894368657483
both,326.0,-0.0023549999999999995,0.000204103975,0.9998951933143553
both,327.0,-0.002075,0.000196744375,0.9998994919773495
both,328.0,-0.00219,0.0002047039,0.9998952688741728
both,329.0,-0.001795,0.00019502797500000002,0.9999008919122401
both,330.0,-0.0016200000000000001,0.0002023756,0.9998975181508652
both,331.0,-0.0017900000000000001,0.0002095959,0.9998936195081499
both,332.0,-0.0015099999999999998,0.0001958199,0.9999009660406926
both,333.0,-0.0015,0.00019685000000000001,0.9999004658809015
both,334.0,-0.0014550000000000001,0.000216232975,0.9998908450725535
both,335.0,-0.0015350000000000001,0.000213493775,0.9998920937816453
both,336.0,-0.002045,0.00022656797499999998,0.9998846465921374
both,337.0,-0.002165,0.000220462775,0.9998874444754465
both,338.0,-0.0022299999999999998,0.00021902710000000004,0.999888020600512
both,339.0,-0.0014049999999999998,0.00021977597500000002,0.999889144897661
both,340.0,-0.001765,0.00021313477500000002,0.999891895862919
both,341.0,-0.0017050000000000001,0.000216342975,0.9998903973248835
both,342.0,-0.0014900000000000002,0.00022627989999999997,0.9998857735056388
both,343.0,-0.001295,0.00022707297500000002,0.9998856476984718
both,344.0,-0.00121,0.00022083590000000002,0.9998888695673976
both,345.0,-0.00091,0.00023347189999999994,0.999882873120792
both,346.0,-0.0008800000000000001,0.00023392560000000002,0.9998826724587072
both,347.0,-0.0007,0.00023741000000000002,0.9998810715544114
both,348.0,-0.0012250000000000002,0.000230549375,0.9998839990214208
both,349.0,-0.001105,0.000219228975,0.9998897937422785
both,350.0,-0.0014750000000000002,0.00021827437499999998,0.9998897939294554
both,351.0,-0.0014199999999999998,0.00021808359999999998,0.9998899701838514
both,352.0,-0.0010400000000000001,0.00022511840000000006,0.9998869215947264
both,353.0,-0.0014049999999999998,0.00023287597500000002,0.9998825984423745
both,354.0,-0.00122,0.0002374116,0.9998805737628413
both,355.0,-0.001645,0.000240143975,0.9998785981978479
both,356.0,-0.00146,0.0002451684,0.9998763750676797
both,357.0,-0.001575,0.00023746937500000002,0.9998800488661609
both,358.0,-0.0014049999999999998,0.000240975975,0.9998785486714495
both,359.0,-0.00189,0.00022622789999999997,0.9998851217829144
both,360.0,-0.0022750000000000005,0.00023297437500000004,0.9998809492556735
both,361.0,-0.002395,0.00022671397499999995,0.9998837973477712
both,362.0,-0.00279,0.0002230159,0.9998846205509229
both,363.0,-0.0029,0.00024249,0.9998745752703718
both,364.0,-0.0027800000000000004,0.00022897160000000003,0.999881673660584
both,365.0,-0.0026799999999999997,0.00023151760000000003,0.9998806716768306
both,366.0,-0.0021550000000000002,0.000216305975,0.9998895440033009
both,367.0,-0.0018549999999999997,0.00021050897500000002,0.9998930455412781
both,368.0,-0.0014249999999999998,0.00022921937500000004,0.9998843965906333
both,369.0,-0.0019649999999999997,0.00022698877499999998,0.9998845964060005
both,370.0,-0.0020099999999999996,0.0002336599,0.9998811750217609
both,371.0,-0.00181,0.00022812389999999998,0.999884320903154
both,372.0,-0.0019149999999999998,0.000215082775,0.9998906448675673
both,373.0,-0.0020650000000000004,0.00021158577499999997,0.9998920951159306
both,374.0,-0.0025299999999999997,0.00022169909999999999,0.9998859717762401
both,375.0,-0.0025499999999999997,0.00020639750000000002,0.9998935686099584
both,376.0,-0.00255,0.00021339750000000002,0.9998900686678192
both,377.0,-0.002055,0.00019562697500000002,0.9999000905154876
both,378.0,-0.0019450000000000001,0.000193666975,0.999901289713225
both,379.0,-0.00187,0.0002025031,0.9998970174962355
both,380.0,-0.0021999999999999997,0.00021416,0.9998905206500164
both,381.0,-0.00211,0.00022044790000000003,0.9998875695624827
both,382.0,-0.002025,0.000210449375,0.9998927442976713
both,383.0,-0.0018549999999999999,0.00022740897500000002,0.9998845982195563
both,384.0,-0.0023650000000000003,0.00021975677499999998,0.999887345640162
both,385.0,-0.002105,0.000217018975,0.9998892959734011
both,386.0,-0.001775,0.000220899375,0.999887995683821
both,387.0,-0.00177,0.00021696710000000002,0.9998899683629235
both,388.0,-0.0022199999999999998,0.00020747159999999997,0.9998938183338509
both,389.0,-0.002265,0.00021041977499999999,0.9998922434555536
both,390.0,-0.00202,0.0002125196,0.9998917188887294
both,391.0,-0.00219,0.0002208039,0.9998872214152316
both,392.0,-0.0024349999999999997,0.00023042077500000003,0.9998818490911314
both,393.0,-0.0021999999999999997,0.00022115999999999998,0.9998870185118385
both,394.0,-0.00262,0.00022123559999999995,0.9998859707193717
both,395.0,-0.0029050000000000005,0.000228610975,0.9998814959816407
both,396.0,-0.00317,0.0002326511,0.9998786742983169
both,397.0,-0.0031450000000000002,0.000226958975,0.9998815970511992
both,398.0,-0.0027700000000000003,0.00021492710000000004,0.9998887212876423
both,399.0,-0.002785,0.00021539377499999994,0.999888447666423
both,400.0,-0.0029050000000000005,0.00021631097500000003,0.9998876469816652
both,401.0,-0.00261,0.00022028789999999998,0.9998864737864809
both,402.0,-0.00256,0.0002136464,0.9998899207404184
both,403.0,-0.002545,0.000208872975,0.9998923457395344
both,404.0,-0.00318,0.0002177876,0.9998860710242411
both,405.0,-0.0028899999999999998,0.0002149479,0.9998883701046175
both,406.0,-0.0023650000000000003,0.000212356775,0.9998910442727662
both,407.0,-0.0015500000000000002,0.0001967975,0.9999004155446459
both,408.0,-0.0019,0.00019588999999999994,0.9999002655111426
both,409.0,-0.0019999999999999996,0.0002028,0.999896616269768
both,410.0,-0.00177,0.0002154671,0.9998907202180506
both,411.0,-0.002045,0.00020886797499999998,0.9998934943906403
both,412.0,-0.0019899999999999996,0.00022033990000000004,0.9998878721784483
both,413.0,-0.001605,0.00021857397500000004,0.9998894471011651
both,414.0,-0.00164,0.0001942104,0.9999015658532822
both,415.0,-0.00147,0.00018783910000000004,0.9999050162463263
both,416.0,-0.001775,0.000205999375,0.9998954437428217
both,417.0,-0.002255,0.000200364975,0.9998972914851341
both,418.0,-0.0019050000000000002,0.000208920975,0.9998937421590212
both,419.0,-0.0015999999999999999,0.00020044,0.9998985185906508
both,420.0,-0.0017250000000000002,0.00020107437499999997,0.9998979924345739
both,421.0,-0.0011400000000000002,0.0002032004,0.9998977672678819
both,422.0,-0.000445,0.00020375197500000004,0.9998980416988011
both,423.0,-0.00045000000000000004,0.00020639750000000002,0.9998967189658322
both,424.0,0.00022,0.0002072516,0.9998963671156029
both,425.0,0.000655,0.000202420975,0.9998985908153639
both,426.0,0.0009549999999999999,0.00021463797499999998,0.999892245344785
both,427.0,0.001015,0.00020941977500000002,0.9998947931819007
both,428.0,0.0014550000000000001,0.000211632975,0.9998931435531788
both,429.0,0.0015,0.00021165,0.9998930708180699
both,430.0,0.001895,0.000226258975,0.9998850973380582
