scenario,gen,mean_pheno,var_pheno,mean_fit
neither,1.0,-5e-06,6.499749999999998e-07,0.9999996750081249
neither,2.0,-5e-05,9.975e-07,0.9999995000124998
neither,3.0,-4.4999999999999996e-05,1.547975e-06,0.9999992250193748
neither,4.0,-2.9999999999999997e-05,1.7991e-06,0.9999991000224996
neither,5.0,-4.4999999999999996e-05,2.547975e-06,0.9999987250318744
neither,6.0,-6.500000000000001e-05,3.245775000000001e-06,0.9999983750481236
neither,7.0,-0.000115,3.6367749999999996e-06,0.9999981750531236
neither,8.0,-0.0001,3.69e-06,0.9999981500687474
neither,9.0,-5.9999999999999995e-05,3.2963999999999995e-06,0.9999983500412493
neither,10.0,-4.4999999999999996e-05,3.1479749999999997e-06,0.9999984250393743
neither,11.0,1e-05,2.5998999999999986e-06,0.9999987000324996
neither,12.0,-4e-05,2.4984000000000005e-06,0.9999987500312495
neither,13.0,-9.5e-05,3.240975e-06,0.9999983750406243
neither,14.0,-0.000135,3.2317749999999992e-06,0.9999983750481236
neither,15.0,-0.00020500000000000002,4.007975e-06,0.9999979750506242
neither,16.0,-8e-05,4.6936e-06,0.9999976500737477
neither,17.0,6.5e-05,5.645775e-06,0.9999971750781231
neither,18.0,8.499999999999999e-05,5.342774999999999e-06,0.9999973250668738
neither,19.0,0.000105,6.738975000000001e-06,0.9999966250918729
neither,20.0,7.5e-05,8.044374999999999e-06,0.9999959751081227
neither,21.0,0.00017,8.2711e-06,0.9999958501187469
neither,22.0,0.000105,8.038975e-06,0.9999959751156221
neither,23.0,0.00025,1.02375e-05,0.999994850151246
neither,24.0,0.00038,1.0955600000000002e-05,0.9999944501612458
neither,25.0,0.00042500000000000003,1.0369375000000004e-05,0.999994725176869
neither,26.0,0.00042500000000000003,1.0769375000000002e-05,0.9999945251743695
neither,27.0,0.00042500000000000003,1.1069375000000003e-05,0.999994375208117
neither,28.0,0.000325,1.0144375e-05,0.9999948751431216
neither,29.0,0.00019,1.0063900000000002e-05,0.9999949501337474
neither,30.0,0.000305,9.956975e-06,0.9999949751331223
neither,31.0,0.00029000000000000006,1.0715900000000002e-05,0.9999946001724946
neither,32.0,0.00040500000000000003,1.2285974999999997e-05,0.9999937752156175
neither,33.0,0.00029000000000000006,1.15159e-05,0.9999942001899939
neither,34.0,0.00034,1.1084400000000002e-05,0.9999944001624959
neither,35.0,0.00019,1.23639e-05,0.999993800207493
neither,36.0,0.00035000000000000005,1.3477500000000003e-05,0.9999932002374915
neither,37.0,0.00029000000000000006,1.30159e-05,0.9999934502312416
neither,38.0,0.000235,1.2994775e-05,0.9999934752006192
neither,39.0,0.00030500000000000004,1.3556975e-05,0.9999931752381165
neither,40.0,0.00028000000000000003,1.3321600000000001e-05,0.9999933002199928
neither,41.0,0.00022499999999999997,1.3599375e-05,0.9999931752006196
neither,42.0,0.00020500000000000002,1.4107975000000003e-05,0.9999929251993701
neither,43.0,0.000255,1.5484974999999997e-05,0.9999922252693655
neither,44.0,0.00027,1.57271e-05,0.9999921002724904
neither,45.0,0.000315,1.6750775000000004e-05,0.9999915753381071
neither,46.0,0.0004450000000000001,1.7651975e-05,0.9999910753880963
neither,47.0,0.0005200000000000001,1.92296e-05,0.9999902505736997
neither,48.0,0.00045499999999999995,1.8042974999999998e-05,0.9999908754680862
neither,49.0,0.00049,1.7059900000000002e-05,0.9999913504262177
neither,50.0,0.00041999999999999996,1.65236e-05,0.9999916502687415
neither,51.0,0.00020500000000000002,1.9507975000000005e-05,0.9999902253568617
neither,52.0,0.000165,2.1222774999999994e-05,0.9999893756705456
neither,53.0,0.000225,2.1999375000000003e-05,0.9999889759204691
neither,54.0,0.00016500000000000003,2.4222775000000006e-05,0.9999878765627338
neither,55.0,0.00011,2.5387900000000005e-05,0.9999873017720099
neither,56.0,0.0002,2.5160000000000003e-05,0.999987401612098
neither,57.0,0.00017999999999999998,2.21676e-05,0.9999889005924505
neither,58.0,9e-05,2.1791900000000004e-05,0.9999891005124455
neither,59.0,-3.499999999999999e-05,2.0948775e-05,0.9999895253518633
neither,60.0,-0.000135,2.1631775e-05,0.9999891754206043
neither,61.0,-8.5e-05,2.2042775e-05,0.9999889754481024
neither,62.0,-5.9999999999999995e-05,2.3596400000000003e-05,0.9999882004974706
neither,63.0,6.500000000000001e-05,2.3845775e-05,0.9999880755605907
neither,64.0,5.500000000000001e-05,2.2846974999999998e-05,0.9999885754656053
neither,65.0,0.0002,2.3559999999999998e-05,0.9999882004824796
neither,66.0,0.00031,2.50039e-05,0.9999874505387222
neither,67.0,0.00031499999999999996,2.8850775000000003e-05,0.9999855258343109
neither,68.0,0.00023500000000000002,2.7694775e-05,0.9999861255868454
neither,69.0,-8.999999999999999e-05,2.9991900000000007e-05,0.9999850006899639
neither,70.0,-0.00011999999999999999,2.8185599999999997e-05,0.999985900742443
neither,71.0,8.499999999999999e-05,2.8742775e-05,0.9999856255768509
neither,72.0,-9.5e-05,2.8540974999999998e-05,0.9999857256193435
neither,73.0,-0.000245,2.7489974999999994e-05,0.999986225629338
neither,74.0,-0.000275,2.7074374999999998e-05,0.9999864256018437
neither,75.0,-0.000265,2.7979774999999998e-05,0.9999859756655817
neither,76.0,-0.000395,2.9293975e-05,0.9999852757730701
neither,77.0,-0.00047500000000000005,2.8324374999999998e-05,0.9999857258067978
neither,78.0,-0.000365,2.5816775000000005e-05,0.9999870255118503
neither,79.0,-0.000415,2.5277775000000002e-05,0.9999872755056041
neither,80.0,-0.00041000000000000005,2.49319e-05,0.9999874505537173
neither,81.0,-0.000465,2.6033775000000003e-05,0.9999868755680958
neither,82.0,-0.000505,2.4994975000000005e-05,0.9999873755106036
neither,83.0,-0.00030999999999999995,2.49039e-05,0.9999875004324849
neither,84.0,-0.000185,2.5215774999999995e-05,0.9999873754581079
neither,85.0,-4.99999999999999e-06,2.5649975000000005e-05,0.9999871754856059
neither,86.0,-0.00021,2.4955900000000003e-05,0.9999875004699816
neither,87.0,-0.00025,2.6237499999999997e-05,0.9999868505687171
neither,88.0,-0.000175,2.5919375000000003e-05,0.9999870255418477
neither,89.0,-0.00016499999999999997,2.7522775e-05,0.9999862257118236
neither,90.0,-0.00035500000000000006,2.5323975e-05,0.9999872755131034
neither,91.0,-0.00045999999999999996,2.4588399999999997e-05,0.9999876004674817
neither,92.0,-0.000545,2.8652975000000003e-05,0.9999855256318428
neither,93.0,-0.00048,2.91696e-05,0.9999853006749645
neither,94.0,-0.00041500000000000006,2.8977775e-05,0.999985425694334
neither,95.0,-0.00034,3.0484399999999996e-05,0.9999847007124625
neither,96.0,-0.00053,3.18191e-05,0.9999839507762083
neither,97.0,-0.00055,3.23975e-05,0.9999836508061989
neither,98.0,-0.00031000000000000005,3.06039e-05,0.9999846507287036
neither,99.0,-0.00029499999999999996,2.9862975e-05,0.9999850256518455
neither,100.0,-0.000175,3.1119375000000004e-05,0.9999844256743411
neither,101.0,-0.00016999999999999996,3.0371099999999998e-05,0.9999848006949601
neither,102.0,-7.000000000000005e-05,3.1895100000000006e-05,0.9999840506987109
neither,103.0,-6.000000000000001e-05,3.4496400000000004e-05,0.999982750843701
neither,104.0,-1.5000000000000014e-05,3.3149775e-05,0.9999834258043281
neither,105.0,2.9999999999999984e-05,3.06991e-05,0.9999846506987099
neither,106.0,6.500000000000001e-05,3.2145775000000005e-05,0.9999839257843253
neither,107.0,0.00010999999999999998,3.2387899999999995e-05,0.9999838007874502
neither,108.0,0.00014999999999999996,3.4977499999999995e-05,0.9999825008724452
neither,109.0,-0.00011,3.3387900000000006e-05,0.9999833007249638
neither,110.0,-0.00029499999999999996,3.496297500000001e-05,0.9999824758355771
neither,111.0,-0.0005549999999999999,3.3441975e-05,0.9999831257143436
neither,112.0,-0.00044,3.29064e-05,0.9999834506837206
neither,113.0,-0.00028500000000000004,3.476877500000001e-05,0.9999825758480685
neither,114.0,-0.00021500000000000002,3.770377500000001e-05,0.9999811259818059
neither,115.0,-0.00020999999999999995,3.80559e-05,0.9999809508812045
neither,116.0,-0.00024999999999999995,3.72375e-05,0.9999813509836654
neither,117.0,-0.000205,3.6207975e-05,0.9999818759705594
neither,118.0,-0.000195,3.6811975e-05,0.9999815759630641
neither,119.0,-8.000000000000003e-05,3.5093600000000006e-05,0.9999824508512047
neither,120.0,5.999999999999997e-05,3.52964e-05,0.9999823510036772
neither,121.0,-0.00017500000000000003,3.8319375e-05,0.9999808261167914
neither,122.0,-5.999999999999998e-05,3.969640000000001e-05,0.9999801511861618
neither,123.0,-3.999999999999998e-05,3.63984e-05,0.9999818009049437
neither,124.0,-5e-05,3.58975e-05,0.9999820508012094
neither,125.0,0.00015000000000000004,3.5277499999999996e-05,0.9999823508537008
neither,126.0,0.00015000000000000001,3.287749999999999e-05,0.9999835507337164
neither,127.0,2.999999999999999e-05,3.1199100000000004e-05,0.9999844006824654
neither,128.0,0.00033,3.199109999999999e-05,0.9999839508511909
neither,129.0,0.000265,3.1279774999999996e-05,0.9999843256768447
neither,130.0,0.000245,3.4489974999999995e-05,0.999982725971804
neither,131.0,0.00011999999999999998,3.2985600000000005e-05,0.999983501162352
neither,132.0,3.5000000000000004e-05,3.2448775e-05,0.9999837759455545
neither,133.0,0.00015999999999999999,3.3974400000000005e-05,0.999983000904938
neither,134.0,0.00029,3.40159e-05,0.9999829509511616
neither,135.0,0.00023000000000000003,3.644710000000001e-05,0.9999817510636543
neither,136.0,3.0000000000000014e-05,4.049909999999999e-05,0.9999797512561379
neither,137.0,-0.00026000000000000003,3.63324e-05,0.9999818010474094
neither,138.0,-0.000375,3.4709375e-05,0.9999825758030834
neither,139.0,-0.00020999999999999995,3.46559e-05,0.9999826507487127
neither,140.0,-0.000515,3.9384775e-05,0.9999801761480211
neither,141.0,-0.00054,3.99084e-05,0.9999799010424393
neither,142.0,-0.0006450000000000001,3.823397500000001e-05,0.9999806758880757
