scenario,gen,mean_pheno,var_pheno,mean_fit
bottleneck,117.0,-0.00034,4.19844e-05,0.9999789512686307
bottleneck,118.0,-0.00036,4.21704e-05,0.9999788511286726
bottleneck,119.0,-0.000195,4.2811974999999994e-05,0.9999785762180218
bottleneck,120.0,-3.500000000000003e-05,4.2848775e-05,0.9999785760455698
bottleneck,121.0,-9.999999999999987e-06,4.55999e-05,0.9999772011474349
bottleneck,122.0,-0.00016500000000000003,4.482277499999999e-05,0.9999775761905482
bottleneck,123.0,-0.00027,4.53271e-05,0.9999773011449387
bottleneck,124.0,-0.00014,4.968039999999999e-05,0.9999751513636665
bottleneck,125.0,-3.0000000000000004e-05,5.309910000000001e-05,0.9999734515561421
bottleneck,126.0,-5.999999999999997e-05,5.079640000000001e-05,0.999974601399907
bottleneck,127.0,-0.0002,5.086e-05,0.9999745515511183
bottleneck,128.0,2.9999999999999997e-05,5.209910000000001e-05,0.9999739517236086
bottleneck,129.0,5.999999999999998e-05,5.6896400000000006e-05,0.9999715519035751
bottleneck,130.0,0.00014000000000000001,5.978039999999999e-05,0.9999701020448194
bottleneck,131.0,0.000175,6.1719375e-05,0.9999691272491641
bottleneck,132.0,0.00024,5.7842399999999994e-05,0.9999710519235855
bottleneck,133.0,0.000305,5.625697499999999e-05,0.999971826686759
bottleneck,134.0,0.00021499999999999997,5.500377500000001e-05,0.9999724768054642
bottleneck,135.0,0.0004450000000000001,5.6151975e-05,0.9999718268742208
bottleneck,136.0,0.00041500000000000006,5.9077775000000004e-05,0.9999703768354989
bottleneck,137.0,0.0002,5.7260000000000004e-05,0.9999713516986337
bottleneck,138.0,0.0004700000000000001,5.7579100000000006e-05,0.999971101907348
bottleneck,139.0,0.00047,6.47791e-05,0.9999675023722778
bottleneck,140.0,0.00074,6.655240000000001e-05,0.9999664527659667
bottleneck,141.0,0.0007650000000000001,7.096477500000001e-05,0.9999642279715784
bottleneck,142.0,0.0007199999999999999,7.358160000000003e-05,0.9999629535957758
bottleneck,143.0,0.0010049999999999998,7.233997500000001e-05,0.9999633281739955
bottleneck,144.0,0.00092,7.73536e-05,0.999960903167185
bottleneck,145.0,0.00089,7.900789999999999e-05,0.999960103419639
bottleneck,146.0,0.000615,7.5571775e-05,0.9999620281990481
bottleneck,147.0,0.0006499999999999999,7.687749999999998e-05,0.999961353223396
bottleneck,148.0,0.000635,7.654677500000002e-05,0.9999615283839247
bottleneck,149.0,0.0006699999999999999,7.305110000000001e-05,0.9999632528759779
bottleneck,150.0,0.0007000000000000001,7.961e-05,0.9999599531159821
bottleneck,151.0,0.00041000000000000005,7.753190000000001e-05,0.9999611532134234
bottleneck,152.0,8.500000000000007e-05,7.154277500000001e-05,0.9999642278290789
bottleneck,153.0,0.00031,7.13039e-05,0.9999643030296123
bottleneck,154.0,-0.00011500000000000004,7.0136775e-05,0.9999649279689574
bottleneck,155.0,2.5e-05,6.714937500000001e-05,0.9999664274966554
bottleneck,156.0,-9.500000000000003e-05,6.624097500000001e-05,0.9999668774703956
bottleneck,157.0,-0.000255,6.768497499999999e-05,0.9999661276316261
bottleneck,158.0,0.0002,6.235999999999999e-05,0.9999688022797459
bottleneck,159.0,0.0005349999999999999,6.3463775e-05,0.9999681274765941
bottleneck,160.0,0.00032999999999999994,6.51911e-05,0.9999673524885145
bottleneck,161.0,0.00012000000000000006,6.14856e-05,0.9999692521935323
bottleneck,162.0,1.5000000000000014e-05,6.424977500000001e-05,0.9999678775128454
bottleneck,163.0,0.0003,6.420999999999998e-05,0.9999678524535167
bottleneck,164.0,0.00013999999999999996,6.74804e-05,0.9999662525760241
bottleneck,165.0,0.000325,6.7944375e-05,0.9999659777628465
bottleneck,166.0,0.00035,7.137750000000001e-05,0.9999642529259234
bottleneck,167.0,0.00011000000000000004,7.578789999999999e-05,0.9999621033246173
bottleneck,168.0,6.5e-05,7.3145775e-05,0.9999634279765642
bottleneck,169.0,5.000000000000003e-05,6.94975e-05,0.9999652528484505
bottleneck,170.0,0.000125,7.133437500000001e-05,0.9999643286062591
bottleneck,171.0,2.4999999999999994e-05,6.944937500000001e-05,0.9999652780427494
bottleneck,172.0,-0.00016500000000000003,6.5922775e-05,0.9999670276315982
bottleneck,173.0,-0.00036999999999999994,6.61631e-05,0.9999668522985725
bottleneck,174.0,-0.000325,6.624437499999999e-05,0.9999668273516894
bottleneck,175.0,-0.00028,6.522159999999999e-05,0.9999673525634596
bottleneck,176.0,-0.00028000000000000003,6.94216e-05,0.9999652527434668
bottleneck,177.0,-0.000375,6.370937500000002e-05,0.9999680772904124
bottleneck,178.0,-0.00014500000000000003,6.482897499999999e-05,0.9999675772504465
bottleneck,179.0,-0.00031999999999999997,6.58976e-05,0.9999670024072982
bottleneck,180.0,-0.0005249999999999999,6.8274375e-05,0.9999657274316621
bottleneck,181.0,-0.00037,7.16631e-05,0.9999641028322076
bottleneck,182.0,-0.0008950000000000001,7.884897500000002e-05,0.9999601787250773
bottleneck,183.0,-0.0009550000000000001,7.753797499999998e-05,0.999960778477732
bottleneck,184.0,-0.0008599999999999999,7.486040000000001e-05,0.9999622030446819
bottleneck,185.0,-0.000965,7.571877499999999e-05,0.9999616786126142
bottleneck,186.0,-0.00128,7.78616e-05,0.9999602534308805
bottleneck,187.0,-0.0015899999999999998,7.607189999999999e-05,0.9999607029922112
bottleneck,188.0,-0.0012850000000000001,7.929877500000002e-05,0.9999595281190853
bottleneck,189.0,-0.0012300000000000002,7.578710000000002e-05,0.9999613529384909
bottleneck,190.0,-0.000855,7.8618975e-05,0.999960327881626
bottleneck,191.0,-0.00122,8.071160000000001e-05,0.9999589029847562
bottleneck,192.0,-0.0014949999999999998,8.341497500000002e-05,0.9999571783803322
bottleneck,193.0,-0.001465,8.320377499999999e-05,0.9999573283765785
bottleneck,194.0,-0.0016799999999999999,8.687759999999999e-05,0.9999551541807814
bottleneck,195.0,-0.001695,8.3776975e-05,0.9999566787602077
bottleneck,196.0,-0.0013700000000000001,8.79231e-05,0.9999551043244632
bottleneck,197.0,-0.001695,8.6776975e-05,0.9999551793075446
bottleneck,198.0,-0.001955,8.972797500000001e-05,0.9999532290039881
bottleneck,199.0,-0.00189,9.68279e-05,0.9999498052217998
bottleneck,200.0,-0.0013700000000000001,0.0001008231,0.9999486553705731
bottleneck,201.0,-0.001625,0.00010800937500000001,0.9999446808298601
bottleneck,202.0,-0.001655,0.00010441097500000002,0.999946430418694
bottleneck,203.0,-0.001625,0.00011140937500000002,0.9999429807074707
bottleneck,204.0,-0.00175,0.00011263750000000001,0.9999421562454961
bottleneck,205.0,-0.0016950000000000001,0.000108476975,0.9999443304712682
bottleneck,206.0,-0.002185,0.00010887577499999998,0.9999431817819086
bottleneck,207.0,-0.00189,0.0001109279,0.9999427560504663
bottleneck,208.0,-0.00153,0.0001218591,0.9999379071764956
bottleneck,209.0,-0.0009949999999999998,0.00011825997500000001,0.999940381784739
bottleneck,210.0,-0.00098,0.00011123960000000001,0.9999439055419029
bottleneck,211.0,-0.0008,0.00011786000000000003,0.9999407565729148
bottleneck,212.0,-0.000635,0.00011304677500000001,0.9999432809924127
bottleneck,213.0,-0.00038500000000000003,0.000112101775,0.9999438809248274
bottleneck,214.0,-0.0005949999999999999,0.00010969597500000002,0.9999449807399234
bottleneck,215.0,-0.00035500000000000006,0.000108223975,0.99994583034378
bottleneck,216.0,-0.00039499999999999995,0.000111093975,0.999944380957365
bottleneck,217.0,-0.00049,0.0001129599,0.9999434068064535
bottleneck,218.0,-0.00030000000000000003,0.00010960999999999999,0.9999451561778205
bottleneck,219.0,-0.00015500000000000005,0.000113525975,0.999943231323549
bottleneck,220.0,-8.500000000000002e-05,0.00010824277499999999,0.999945880612365
bottleneck,221.0,-0.00016000000000000004,0.00011167439999999999,0.9999441561053657
bottleneck,222.0,-0.00011000000000000011,0.00011298789999999999,0.9999435061592248
bottleneck,223.0,8.999999999999999e-05,0.0001112919,0.9999443560178913
bottleneck,224.0,1.4999999999999958e-05,0.000111249775,0.9999443808673163
bottleneck,225.0,0.00028000000000000003,0.0001221216,0.9999389069490842
bottleneck,226.0,0.000545,0.00011535297500000001,0.9999421812073517
bottleneck,227.0,0.00021500000000000005,0.000111203775,0.9999443809723714
bottleneck,228.0,0.0002,0.00011046,0.9999447562852934
bottleneck,229.0,0.00031500000000000007,0.00011925077499999998,0.9999403327753256
bottleneck,230.0,0.00043000000000000004,0.0001173151,0.9999412569501989
bottleneck,231.0,0.00019000000000000004,0.00011896390000000001,0.9999405060917991
bottleneck,232.0,0.0006150000000000001,0.00013117177500000004,0.9999342332131517
bottleneck,233.0,0.001185,0.000129345775,0.99993463378033
bottleneck,234.0,0.0012900000000000001,0.00013173590000000002,0.9999333079513449
bottleneck,235.0,0.00113,0.00012262310000000002,0.9999380561456198
bottleneck,236.0,0.0015049999999999998,0.00012158497499999999,0.9999380822396188
bottleneck,237.0,0.00121,0.0001253359,0.9999366077188776
bottleneck,238.0,0.00126,0.0001276124,0.9999354075089608
bottleneck,239.0,0.0006299999999999999,0.0001295031,0.9999350581624733
bottleneck,240.0,0.00108,0.00013313360000000003,0.9999328593643406
bottleneck,241.0,0.001025,0.000131899375,0.999933533635374
bottleneck,242.0,0.000965,0.00012601877500000003,0.9999365328104302
bottleneck,243.0,0.00088,0.0001307256,0.9999342588419193
bottleneck,244.0,0.000975,0.000135699375,0.9999316835618356
bottleneck,245.0,0.001175,0.000134569375,0.9999320330657763
bottleneck,246.0,0.001325,0.00013479437500000003,0.9999317336127889
bottleneck,247.0,0.00124,0.0001386624,0.9999299082988627
bottleneck,248.0,0.0010350000000000001,0.000139378775,0.9999297834744848
bottleneck,249.0,0.0009500000000000001,0.0001396975,0.9999297091961572
bottleneck,250.0,0.00096,0.00012997840000000002,0.999934557867465
bottleneck,251.0,0.000765,0.00012536477499999998,0.9999370331652199
bottleneck,252.0,0.00040500000000000014,0.00013548597499999997,0.9999321837667501
bottleneck,253.0,0.00017999999999999998,0.0001331676,0.999933407903905
bottleneck,254.0,0.00020499999999999997,0.000135607975,0.9999321832494844
bottleneck,255.0,0.0003500000000000001,0.00012787750000000002,0.9999360068791323
bottleneck,256.0,0.00044000000000000007,0.0001293064,0.9999352570253789
bottleneck,257.0,0.0004999999999999999,0.00013495000000000003,0.9999324082587571
bottleneck,258.0,0.0005600000000000002,0.00012938640000000003,0.9999351574474991
bottleneck,259.0,0.0007300000000000001,0.0001186671,0.9999404060792778
bottleneck,260.0,0.0007650000000000001,0.00012886477499999998,0.9999352819348326
bottleneck,261.0,0.001015,0.000124519775,0.9999372319234529
bottleneck,262.0,0.0014449999999999999,0.00011836197500000001,0.9999397817546488
bottleneck,263.0,0.0017,0.00011971,0.9999387067440939
bottleneck,264.0,0.001805,0.000126891975,0.9999349328731862
bottleneck,265.0,0.002135,0.000136291775,0.9999295841167253
bottleneck,266.0,0.0022400000000000002,0.00012438240000000003,0.9999353078038278
bottleneck,267.0,0.002875,0.00012788437500000006,0.999931932655968
bottleneck,268.0,0.0032750000000000006,0.000134524375,0.9999273837969356
bottleneck,269.0,0.003285,0.000137558775,0.9999258352676607
bottleneck,270.0,0.0032749999999999997,0.000139424375,0.9999249369990696
bottleneck,271.0,0.00392,0.00013603360000000005,0.9999243110103664
bottleneck,272.0,0.00368,0.0001358576,0.9999253104981062
bottleneck,273.0,0.00335,0.0001412775,0.9999237609943474
bottleneck,274.0,0.003675,0.00014224437499999997,0.9999221363498292
bottleneck,275.0,0.0038599999999999997,0.00014560040000000002,0.9999197622935635
bottleneck,276.0,0.004404999999999999,0.000144945975,0.9999178366748918
bottleneck,277.0,0.0051,0.00014679,0.9999136147418086
bottleneck,278.0,0.004350000000000001,0.0001341775,0.9999234601621908
bottleneck,279.0,0.004045,0.00013268797500000002,0.9999254857786589
bottleneck,280.0,0.004,0.0001358,0.9999241108880981
bottleneck,281.0,0.0038050000000000002,0.000137271975,0.9999241353401387
bottleneck,282.0,0.003575,0.00013716937500000002,0.9999250356924617
bottleneck,283.0,0.0037099999999999998,0.00014313589999999997,0.9999215618362262
bottleneck,284.0,0.003855,0.000142888975,0.9999211363599013
bottleneck,285.0,0.00404,0.0001455784,0.9999190640504796
bottleneck,286.0,0.004035,0.00014296877499999998,0.9999203876229737
bottleneck,287.0,0.003565,0.000137240775,0.9999250356098112
bottleneck,288.0,0.003665,0.000129517775,0.999928534465328
bottleneck,289.0,0.00376,0.0001376624,0.9999241106781418
bottleneck,290.0,0.0034349999999999997,0.000131950775,0.999928134077996
bottleneck,291.0,0.00339,0.00013400790000000002,0.9999272591074074
bottleneck,292.0,0.0036100000000000004,0.0001470679,0.9999199618316189
bottleneck,293.0,0.00344,0.00014226640000000002,0.9999229604820564
bottleneck,294.0,0.003385,0.00013999177500000003,0.9999242852390507
bottleneck,295.0,0.002835,0.000149012775,0.9999214861862177
bottleneck,296.0,0.003125,0.00015238437500000003,0.9999189369396768
bottleneck,297.0,0.0037949999999999998,0.00014884797500000003,0.9999183871708409
bottleneck,298.0,0.00379,0.0001440359,0.9999208110681786
bottleneck,299.0,0.003865,0.00014691177499999997,0.9999190870707207
bottleneck,300.0,0.0036699999999999997,0.0001449311,0.9999208115925915
bottleneck,301.0,0.0037400000000000003,0.00015551239999999999,0.999915262346449
bottleneck,302.0,0.0036550000000000003,0.00015279097499999999,0.9999169370422765
bottleneck,303.0,0.00332,0.00015087760000000001,0.9999190619289813
bottleneck,304.0,0.00383,0.0001603311,0.9999125127679384
bottleneck,305.0,0.003435,0.000156550775,0.999915839722621
bottleneck,306.0,0.0035199999999999997,0.00016440960000000003,0.9999116141394709
bottleneck,307.0,0.003615,0.00016828177500000002,0.9999093397664996
bottleneck,308.0,0.003505,0.00015376497499999998,0.9999169869209841
bottleneck,309.0,0.003545,0.000159782975,0.9999138379068797
bottleneck,310.0,0.0035549999999999996,0.00016351197500000003,0.999911938396782
bottleneck,311.0,0.0033850000000000004,0.00017439177500000002,0.9999070900702132
bottleneck,312.0,0.003605,0.00017115397499999996,0.9999079391494359
bottleneck,313.0,0.00327,0.00017460710000000002,0.9999073668622999
bottleneck,314.0,0.0031349999999999998,0.000178621775,0.9999057912271803
bottleneck,315.0,0.003115,0.00015844677500000004,0.9999159372773222
bottleneck,316.0,0.0033799999999999998,0.0001709756,0.999908815131814
bottleneck,317.0,0.003085,0.000167932775,0.9999112886231266
bottleneck,318.0,0.00314,0.0001623404,0.9999139136621904
bottleneck,319.0,0.003125,0.00016348437499999997,0.9999133887878995
bottleneck,320.0,0.0027750000000000006,0.00017214937500000001,0.999910089994982
bottleneck,321.0,0.0028049999999999998,0.00016998197500000002,0.9999110909588358
bottleneck,322.0,0.0026349999999999998,0.00017530677499999998,0.9999088905874534
bottleneck,323.0,0.00319,0.0001789239,0.9999054683938359
bottleneck,324.0,0.00325,0.0001720375,0.9999087148722294
bottleneck,325.0,0.003005,0.00016321997500000002,0.9999138885353224
bottleneck,326.0,0.0031849999999999995,0.000167705775,0.9999110894826506
bottleneck,327.0,0.00347,0.00017235909999999997,0.9999078163333723
bottleneck,328.0,0.003625,0.000163009375,0.9999119380222705
bottleneck,329.0,0.003255,0.00016405497499999996,0.9999126880708016
bottleneck,330.0,0.00319,0.0001625239,0.9999136625966032
bottleneck,331.0,0.0033250000000000003,0.00016509437499999995,0.9999119380371382
bottleneck,332.0,0.0032749999999999997,0.00017542437500000003,0.9999069399164725
bottleneck,333.0,0.003645,0.000174363975,0.9999061914121716
bottleneck,334.0,0.003575,0.000171369375,0.9999079400190972
bottleneck,335.0,0.0034899999999999996,0.00016821989999999998,0.9999098139074167
bottleneck,336.0,0.0036949999999999995,0.000178096975,0.9999041410885571
bottleneck,337.0,0.003755,0.000172849975,0.9999065400163336
bottleneck,338.0,0.003915,0.000169122775,0.9999077899400843
bottleneck,339.0,0.00369,0.0001728839,0.9999067659179607
bottleneck,340.0,0.00379,0.0001729359,0.9999063645786277
bottleneck,341.0,0.00408,0.0001702536,0.9999065653831218
bottleneck,342.0,0.00409,0.0001711719,0.999906065590358
bottleneck,343.0,0.003875,0.00018053437499999998,0.9999022420058076
bottleneck,344.0,0.004175000000000001,0.000179819375,0.99990139536248
bottleneck,345.0,0.00409,0.00016777190000000003,0.9999077651506805
bottleneck,346.0,0.004435000000000001,0.00016708077499999997,0.9999066400139761
bottleneck,347.0,0.00426,0.00016325239999999996,0.9999093135977507
bottleneck,348.0,0.004200000000000001,0.00017556,0.9999034159794885
bottleneck,349.0,0.004189999999999999,0.0001836439,0.9998994164020798
bottleneck,350.0,0.0041849999999999995,0.000177535775,0.9999024908227255
bottleneck,351.0,0.00418,0.00017422759999999999,0.9999041663804564
bottleneck,352.0,0.00401,0.0001851199,0.9998994156748318
bottleneck,353.0,0.003905,0.00020240097500000002,0.99989119471899
bottleneck,354.0,0.0041199999999999995,0.00019632560000000006,0.9998933695746084
bottleneck,355.0,0.0037700000000000003,0.0001972871,0.9998942696941059
bottleneck,356.0,0.004065,0.000190525775,0.9998964937540878
bottleneck,357.0,0.00438,0.0001911156,0.9998948684426314
bottleneck,358.0,0.004795,0.000185757975,0.9998956430408598
bottleneck,359.0,0.004634999999999999,0.00017786677500000004,0.9999003417310923
bottleneck,360.0,0.00458,0.00018262359999999996,0.9998982177585017
bottleneck,361.0,0.004855000000000001,0.000180678975,0.999897893403871
bottleneck,362.0,0.004745,0.00016863497500000003,0.9999044405864246
bottleneck,363.0,0.0040750000000000005,0.00017084437499999998,0.9999062902926021
bottleneck,364.0,0.00363,0.0001638231,0.9999115133775968
bottleneck,365.0,0.003715,0.000163948775,0.9999111384393697
bottleneck,366.0,0.003745,0.000171224975,0.9999073909321985
bottleneck,367.0,0.00376,0.00017586240000000002,0.9999050161491867
bottleneck,368.0,0.0036500000000000005,0.00017427750000000003,0.9999062184043906
bottleneck,369.0,0.00421,0.0001680759,0.9999071166886323
bottleneck,370.0,0.0039049999999999996,0.00017380097500000003,0.9999054901178467
bottleneck,371.0,0.003285,0.000173758775,0.9999077404960105
bottleneck,372.0,0.0033599999999999993,0.00018031040000000001,0.9999042157418946
bottleneck,373.0,0.00376,0.00017246240000000002,0.99990671525192
bottleneck,374.0,0.00426,0.0001815524,0.9999001675598662
bottleneck,375.0,0.004155,0.000179185975,0.9999017921820886
bottleneck,376.0,0.00432,0.00016973759999999998,0.9999058148099118
bottleneck,377.0,0.00464,0.0001736704,0.9999024159744306
bottleneck,378.0,0.00483,0.00017877110000000002,0.9998989670129685
bottleneck,379.0,0.00541,0.0001779319,0.9998964193480012
bottleneck,380.0,0.00529,0.00018081590000000003,0.9998956176893365
bottleneck,381.0,0.005255000000000001,0.00018653497499999998,0.999892946233829
bottleneck,382.0,0.005,0.00017879999999999998,0.9998981187509116
bottleneck,383.0,0.005174999999999999,0.00019216937499999997,0.999890546691722
bottleneck,384.0,0.004789999999999999,0.0001819559,0.9998975702181535
bottleneck,385.0,0.00468,0.0001819976,0.9998980679200984
bottleneck,386.0,0.004300000000000001,0.00017870999999999997,0.9999014182552918
bottleneck,387.0,0.00439,0.00019022790000000002,0.9998952689571304
bottleneck,388.0,0.004575,0.00018321937500000003,0.999897943162986
