scenario,gen,mean_pheno,var_pheno,mean_fit
neither,1.0,5e-06,4.499749999999999e-07,0.9999997750056248
neither,2.0,2e-05,7.996000000000003e-07,0.9999996000099998
neither,3.0,-5.000000000000005e-06,1.1499749999999997e-06,0.9999994250143748
neither,4.0,-3.5e-05,1.948775e-06,0.9999990250243745
neither,5.0,-4e-05,2.0984e-06,0.9999989500262495
neither,6.0,-8.000000000000002e-05,3.0936e-06,0.9999984500462488
neither,7.0,-5.500000000000001e-05,3.246975e-06,0.9999983750481236
neither,8.0,-1.0000000000000006e-05,3.599899999999999e-06,0.9999982000524985
neither,9.0,3.9999999999999996e-05,4.598400000000001e-06,0.9999977000799972
neither,10.0,5.500000000000001e-05,5.146975000000001e-06,0.9999974250793727
neither,11.0,8e-05,5.093599999999999e-06,0.999997450086247
neither,12.0,7.5e-05,5.044374999999999e-06,0.9999974750781228
neither,13.0,1.4999999999999995e-05,4.849775e-06,0.9999975750681233
neither,14.0,-6.938893903907229e-21,5.7999999999999995e-06,0.9999971000949969
neither,15.0,-1.4999999999999999e-05,6.649775e-06,0.9999966751431186
neither,16.0,-5e-05,6.7975e-06,0.9999966000999972
neither,17.0,-9.999999999999999e-05,6.189999999999999e-06,0.9999969000774986
neither,18.0,-0.000155,6.425974999999999e-06,0.9999967750806236
neither,19.0,-0.000155,7.125974999999999e-06,0.9999964250893735
neither,20.0,-0.000195,7.311975e-06,0.9999963251068723
neither,21.0,-0.00031,8.1039e-06,0.9999959001174971
neither,22.0,-0.000345,8.830975e-06,0.9999955251118732
neither,23.0,-0.00041,1.07319e-05,0.9999945501587458
neither,24.0,-0.000425,1.3069375e-05,0.9999933752031192
neither,25.0,-0.00047999999999999996,1.2569600000000002e-05,0.9999936001824955
neither,26.0,-0.000535,1.3263775000000002e-05,0.9999932252293672
neither,27.0,-0.000465,1.3533775e-05,0.9999931252468658
neither,28.0,-0.000325,1.1344375000000001e-05,0.9999942751806195
neither,29.0,-0.00023500000000000002,1.1594774999999998e-05,0.9999941751981182
neither,30.0,-0.00012,1.0885600000000003e-05,0.9999945501587458
neither,31.0,-3.9999999999999996e-05,1.2398400000000001e-05,0.9999938001924943
neither,32.0,2e-05,1.26996e-05,0.999993650211243
neither,33.0,0.00011999999999999999,1.4285600000000001e-05,0.9999928502612402
neither,34.0,0.00017999999999999998,1.68676e-05,0.9999915503312365
neither,35.0,0.000305,1.8656975e-05,0.9999906254443499
neither,36.0,8.000000000000002e-05,1.9793600000000003e-05,0.9999901004274772
neither,37.0,0.00024500000000000005,1.7689974999999997e-05,0.9999911253418576
neither,38.0,0.000325,1.7244375000000002e-05,0.9999913253293582
neither,39.0,0.0002,1.836e-05,0.9999908003349874
neither,40.0,0.00019,2.0363900000000003e-05,0.9999898004274775
neither,41.0,0.00034,2.1084399999999998e-05,0.9999894004149794
neither,42.0,0.000535,2.0363775000000008e-05,0.9999896753706113
neither,43.0,0.000575,2.3519374999999995e-05,0.9999880754856044
neither,44.0,0.0007,2.3010000000000005e-05,0.9999882504512321
neither,45.0,0.00051,2.5839900000000006e-05,0.999986950611217
neither,46.0,0.0005800000000000001,2.8463600000000003e-05,0.9999856006974583
neither,47.0,0.000495,2.6804975000000003e-05,0.9999864755855951
neither,48.0,0.00036,2.5970400000000005e-05,0.9999869504987301
neither,49.0,0.00019,2.52639e-05,0.9999873504437342
neither,50.0,0.00025,2.7937499999999998e-05,0.9999860005374787
neither,51.0,9e-05,2.619190000000001e-05,0.9999869004849814
neither,52.0,3.999999999999999e-05,2.7298400000000003e-05,0.999986350596223
neither,53.0,-0.00012000000000000002,3.0185600000000005e-05,0.9999849007374562
neither,54.0,-9.5e-05,2.8740975000000003e-05,0.9999856255843502
neither,55.0,9.5e-05,2.6540975e-05,0.9999867254893563
neither,56.0,0.00023999999999999998,3.0942400000000004e-05,0.9999845006574674
neither,57.0,0.00028500000000000004,3.3468775000000006e-05,0.9999832256968451
neither,58.0,-1.0000000000000006e-05,3.14999e-05,0.9999842506262241
neither,59.0,2.9999999999999984e-05,3.09991e-05,0.9999845005899768
neither,60.0,-9.499999999999998e-05,3.3840974999999995e-05,0.9999830757530831
neither,61.0,-0.00022,3.29516e-05,0.9999835006749676
neither,62.0,-0.00019,3.386389999999999e-05,0.999983050791205
neither,63.0,-0.00031,3.5503900000000004e-05,0.9999822009174457
neither,64.0,-0.00031999999999999997,3.48976e-05,0.9999825008874477
neither,65.0,-0.00015999999999999999,3.48744e-05,0.9999825509461815
neither,66.0,-0.00014499999999999997,3.5028975000000005e-05,0.9999824758805732
neither,67.0,-2.9999999999999997e-05,3.31991e-05,0.9999834007674563
neither,68.0,4.999999999999973e-06,3.4149975e-05,0.9999829258468254
neither,69.0,5.500000000000001e-05,3.5646975e-05,0.9999821759105639
neither,70.0,-1.000000000000001e-05,3.72999e-05,0.9999813510436604
neither,71.0,-1.4999999999999992e-05,3.604977500000001e-05,0.9999819759155714
neither,72.0,-0.00023,3.74471e-05,0.9999812509786923
neither,73.0,-0.00016999999999999999,3.72711e-05,0.9999813509461948
neither,74.0,-0.000265,3.7479775e-05,0.9999812259118228
neither,75.0,-0.00036500000000000004,3.931677500000001e-05,0.9999802760480555
neither,76.0,-0.00030500000000000004,3.985697499999999e-05,0.9999800262417748
neither,77.0,-0.000395,4.0993975e-05,0.9999794262942715
neither,78.0,-0.0006450000000000001,4.143397500000001e-05,0.9999790761455495
neither,79.0,-0.000345,4.4630975000000005e-05,0.9999776263167802
neither,80.0,-0.00045500000000000006,4.5242975000000005e-05,0.9999772763555049
neither,81.0,-0.0006150000000000001,4.5571775e-05,0.9999770263167773
neither,82.0,-0.0008950000000000001,4.104897500000002e-05,0.9999790760030726
neither,83.0,-0.00098,4.2839599999999996e-05,0.9999781011324347
neither,84.0,-0.00083,4.3211100000000004e-05,0.999978051261144
neither,85.0,-0.0010049999999999998,4.2139975e-05,0.9999784261018116
neither,86.0,-0.001045,4.3257974999999996e-05,0.9999778262217952
neither,87.0,-0.001135,4.3961774999999995e-05,0.9999773764354982
neither,88.0,-0.001105,4.992897500000001e-05,0.999974426861695
neither,89.0,-0.0012549999999999998,4.7674975e-05,0.9999753765680016
neither,90.0,-0.0012350000000000002,4.672477500000001e-05,0.9999758766154783
neither,91.0,-0.001165,4.9692775e-05,0.9999744767254712
neither,92.0,-0.0011600000000000002,5.1054400000000004e-05,0.9999738018923185
neither,93.0,-0.0010400000000000001,4.7218399999999995e-05,0.9999758514436475
neither,94.0,-0.000795,4.6817975e-05,0.9999762763205395
neither,95.0,-0.000915,4.701277500000001e-05,0.9999760765204969
neither,96.0,-0.0011,4.959e-05,0.9999746015273964
neither,97.0,-0.0010499999999999997,4.75975e-05,0.9999756515386174
neither,98.0,-0.0010500000000000002,4.48975e-05,0.9999770012124298
neither,99.0,-0.000975,4.7299375e-05,0.9999758763455456
neither,100.0,-0.00106,5.0676399999999995e-05,0.999974101412418
neither,101.0,-0.0008950000000000001,4.924897500000001e-05,0.999974976458019
neither,102.0,-0.00111,5.24679e-05,0.9999731516236406
neither,103.0,-0.0011550000000000002,5.1115975e-05,0.9999737764130435
neither,104.0,-0.00109,5.4811899999999996e-05,0.9999720017273803
neither,105.0,-0.0014399999999999999,5.4626399999999996e-05,0.9999716517811189
neither,106.0,-0.00157,5.713510000000001e-05,0.9999702022371983
neither,107.0,-0.0014299999999999998,5.37551e-05,0.9999721017848491
neither,108.0,-0.001305,5.2646975e-05,0.9999728266767542
neither,109.0,-0.0011200000000000001,5.404560000000001e-05,0.9999723517261297
neither,110.0,-0.00098,5.87396e-05,0.9999701520660826
neither,111.0,-0.00103,5.66391e-05,0.9999711519585899
neither,112.0,-0.0011899999999999999,5.24839e-05,0.9999730516861169
neither,113.0,-0.001315,5.3720775e-05,0.9999722766530073
neither,114.0,-0.0014000000000000002,5.444e-05,0.9999718020697621
neither,115.0,-0.001745,5.850497500000001e-05,0.999969227209171
neither,116.0,-0.00182,5.668760000000001e-05,0.9999700020398126
neither,117.0,-0.0018,6.506e-05,0.9999658526160065
neither,118.0,-0.0020250000000000003,6.074937500000001e-05,0.999967577452896
neither,119.0,-0.001915,5.7582775000000005e-05,0.9999693770329654
neither,120.0,-0.001675,5.694437500000001e-05,0.9999701267742582
neither,121.0,-0.0019950000000000002,6.2469975e-05,0.9999667776153688
neither,122.0,-0.0018200000000000002,5.8087600000000016e-05,0.9999693022148066
neither,123.0,-0.00184,5.951440000000001e-05,0.9999685522860371
neither,124.0,-0.0019950000000000002,5.8069974999999996e-05,0.9999689769004958
neither,125.0,-0.0020199999999999997,5.72196e-05,0.999969351921111
neither,126.0,-0.0019,5.8190000000000004e-05,0.9999691019123622
neither,127.0,-0.001795,5.9927975000000005e-05,0.9999684270492081
neither,128.0,-0.001645,5.9043975e-05,0.9999691270541953
neither,129.0,-0.0018700000000000001,5.9803100000000003e-05,0.9999683521635663
neither,130.0,-0.001965,6.378877499999999e-05,0.9999661774279228
neither,131.0,-0.0021900000000000005,6.35039e-05,0.9999658524135571
neither,132.0,-0.0020499999999999997,6.579750000000002e-05,0.9999650029371524
neither,133.0,-0.002145,6.774897500000002e-05,0.9999638279890438
neither,134.0,-0.002145,6.784897500000001e-05,0.9999637783577143
neither,135.0,-0.001935,6.9405775e-05,0.9999634281639961
neither,136.0,-0.00214,6.89204e-05,0.9999632528234936
neither,137.0,-0.0021950000000000003,7.343197500000002e-05,0.9999608784977226
neither,138.0,-0.002045,7.2167975e-05,0.9999618288262936
neither,139.0,-0.001895,6.745897500000001e-05,0.9999644780852734
neither,140.0,-0.0015499999999999997,6.119750000000001e-05,0.9999682023922524
neither,141.0,-0.00149,6.13799e-05,0.9999682025647081
neither,142.0,-0.00156,6.0666400000000006e-05,0.9999684523560088
neither,143.0,-0.0014750000000000002,6.2874375e-05,0.9999674775228788
neither,144.0,-0.00116,6.74544e-05,0.999965602854692
neither,145.0,-0.001185,6.4645775e-05,0.999966977332922
neither,146.0,-0.001045,6.9657975e-05,0.9999646276316398
neither,147.0,-0.00095,6.78975e-05,0.9999656027946371
neither,148.0,-0.001135,7.266177500000001e-05,0.9999630283089098
neither,149.0,-0.0009500000000000001,7.11975e-05,0.9999639528734732
neither,150.0,-0.00085,6.847750000000001e-05,0.9999654023573126
neither,151.0,-0.001075,7.0594375e-05,0.9999641276741257
neither,152.0,-0.0014750000000000002,7.347437500000001e-05,0.9999621781952832
